Currency,Date,SpotRate,1MF,2MF,3MF,6MF,12MF
USD/JPY,14/01/2011,82.62,82.5997,82.5789,82.5497,82.4532,82.166
USD/JPY,13/01/2011,83.037,83.0163,82.9935,82.9642,82.8652,82.5643
USD/JPY,12/1/2011,83.12,83.0986,83.0756,83.0465,82.9421,82.6225
USD/JPY,11/1/2011,83.06,83.0356,83.0122,82.9839,82.8788,82.5574
USD/JPY,10/1/2011,83.097,83.072,83.0488,83.0203,82.9123,82.6016
USD/JPY,7/1/2011,83.37,83.3443,83.3227,83.2943,83.1844,82.8514
USD/JPY,6/1/2011,83.24,83.2149,83.195,83.1669,83.0689,82.7373
USD/JPY,5/1/2011,82.087,82.0638,82.0411,82.0135,81.9188,81.6129
USD/JPY,4/1/2011,82.07,82.0435,82.0204,81.991,81.8917,81.5917
USD/JPY,3/1/2011,81.2585,81.232,81.2085,81.1803,81.0811,80.7803
USD/JPY,31/12/2010,81.51,81.4844,81.461,81.4336,81.3341,81.0273
USD/JPY,30/12/2010,81.457,81.4316,81.4082,81.38,81.2775,80.9742
USD/JPY,29/12/2010,82.309,82.2879,82.264,82.2344,82.1276,81.7799
USD/JPY,28/12/2010,82.52,82.4862,82.4649,82.4379,82.3331,82.0085
USD/JPY,27/12/2010,82.889,82.8497,82.8285,82.8021,82.6945,82.3509
USD/JPY,24/12/2010,83,82.9625,82.9392,82.916,82.8068,82.4664
USD/JPY,23/12/2010,83.158,83.121,83.0967,83.0744,82.964,82.6344
USD/JPY,22/12/2010,83.78,83.7408,83.7166,83.6907,83.5739,83.2405
USD/JPY,21/12/2010,83.65,83.6161,83.5797,83.5514,83.4262,83.077
USD/JPY,20/12/2010,83.89,83.8539,83.8282,83.8014,83.678,83.3259
USD/JPY,16/12/2010,84.249,84.217,84.1923,84.1645,84.0385,83.6479
USD/JPY,15/12/2010,83.8,83.771,83.7478,83.7238,83.6047,83.2479
USD/JPY,14/12/2010,83.47,83.4397,83.4153,83.3882,83.2699,82.919
USD/JPY,13/12/2010,84.089,84.0577,84.0345,84.0072,83.8805,83.5001
USD/JPY,10/12/2010,83.736,83.71,83.6836,83.6586,83.5393,83.1865
USD/JPY,9/12/2010,83.739,83.7132,83.6872,83.662,83.5414,83.189
USD/JPY,8/12/2010,83.798,83.77,83.7479,83.7214,83.5984,83.2551
USD/JPY,7/12/2010,82.496,82.4671,82.4444,82.4162,82.298,81.9836
USD/JPY,6/12/2010,82.91,82.8792,82.8563,82.8293,82.707,82.3898
USD/JPY,3/12/2010,83.72,83.6937,83.6653,83.6369,83.5038,83.1515
USD/JPY,2/12/2010,84.093,84.0596,84.0237,83.9907,83.836,83.4501
USD/JPY,1/12/2010,83.525,83.4822,83.4455,83.4177,83.2497,82.8249
USD/JPY,30/11/2010,84.13,84.092,84.0653,84.0345,83.8965,83.5283
USD/JPY,29/11/2010,84.1095,84.0766,84.0401,84.0049,83.8563,83.4969
USD/JPY,26/11/2010,83.744,83.717,83.6765,83.6465,83.5055,83.1581
USD/JPY,25/11/2010,83.515,83.4874,83.4466,83.4203,83.2835,82.9235
USD/JPY,24/11/2010,83.246,83.2227,83.1905,83.1607,83.0539,82.7729
USD/JPY,23/11/2010,83.355,83.3349,83.3066,83.2791,83.183,82.9061
USD/JPY,22/11/2010,83.3675,83.3476,83.3202,83.2931,83.2002,82.9155
USD/JPY,18/11/2010,83.2815,83.2645,83.2343,83.2104,83.116,82.8366
USD/JPY,16/11/2010,83.046,83.0276,83.0003,82.9737,82.8765,82.5883
USD/JPY,15/11/2010,82.73,82.7128,82.6835,82.6569,82.5535,82.2435
USD/JPY,12/11/2010,82.366,82.3497,82.3204,82.2981,82.1965,81.8853
USD/JPY,11/11/2010,82.17,82.1547,82.1259,82.1034,82.0085,81.7296
USD/JPY,10/11/2010,81.749,81.7319,81.7039,81.6775,81.583,81.3033
USD/JPY,9/11/2010,80.997,80.9796,80.9517,80.927,80.8342,80.5652
USD/JPY,8/11/2010,81.234,81.218,81.1886,81.1667,81.075,80.8284
USD/JPY,4/11/2010,80.825,80.8091,80.7812,80.7587,80.6742,80.449
USD/JPY,3/11/2010,80.666,80.6488,80.6215,80.5959,80.5082,80.2672
USD/JPY,2/11/2010,80.531,80.5131,80.4847,80.4588,80.3675,80.1298
USD/JPY,1/11/2010,80.65,80.6304,80.6022,80.5775,80.4868,80.2523
USD/JPY,29/10/2010,80.5705,80.5535,80.523,80.4993,80.4085,80.1739
USD/JPY,28/10/2010,81.62,81.6013,81.5785,81.5482,81.4505,81.2026
USD/JPY,27/10/2010,81.703,81.6842,81.6629,81.6283,81.5316,81.2803
USD/JPY,26/10/2010,80.796,80.7784,80.757,80.7233,80.6282,80.3998
USD/JPY,25/10/2010,81.042,81.024,81.0033,80.9698,80.874,80.6406
USD/JPY,22/10/2010,81.19,81.1734,81.1516,81.1195,81.022,80.7922
USD/JPY,21/10/2010,81.159,81.1399,81.1167,81.0802,80.9776,80.7438
USD/JPY,20/10/2010,81.38,81.3605,81.3364,81.296,81.1916,80.9386
USD/JPY,19/10/2010,81.401,81.3794,81.356,81.315,81.2073,80.9547
USD/JPY,18/10/2010,81.283,81.2604,81.2382,81.1989,81.094,80.8576
USD/JPY,15/10/2010,81.309,81.2879,81.2634,81.2258,81.126,80.8881
USD/JPY,14/10/2010,81.3375,81.3177,81.293,81.257,81.1615,80.9406
USD/JPY,13/10/2010,81.819,81.7993,81.7745,81.7334,81.6361,81.3997
USD/JPY,12/10/2010,81.9435,81.9218,81.8993,81.861,81.761,81.5355
USD/JPY,11/10/2010,82.038,82.0164,81.9939,81.9552,81.856,81.6263
USD/JPY,8/10/2010,82.34,82.3171,82.2945,82.2563,82.1573,81.9249
USD/JPY,7/10/2010,82.92,82.898,82.8742,82.8335,82.7338,82.4846
USD/JPY,6/10/2010,83.184,83.1618,83.1343,83.0932,82.9875,82.7318
USD/JPY,5/10/2010,83.557,83.5346,83.5077,83.4666,83.3573,83.0948
USD/JPY,4/10/2010,83.56,83.5364,83.5119,83.4707,83.3605,83.0927
USD/JPY,1/10/2010,83.449,83.4277,83.4006,83.3606,83.2545,82.9909
USD/JPY,29/09/2010,83.788,83.7669,83.7396,83.6961,83.6001,83.326
USD/JPY,28/09/2010,84.225,84.203,84.1755,84.1456,84.0342,83.7615
USD/JPY,27/09/2010,84.245,84.2214,84.1958,84.1655,84.0526,83.7828
USD/JPY,24/09/2010,85.105,85.083,85.0556,85.0235,84.9135,84.6387
USD/JPY,23/09/2010,84.626,84.605,84.5771,84.5479,84.435,84.169
USD/JPY,22/09/2010,84.905,84.8849,84.8555,84.8285,84.7164,84.45
USD/JPY,21/09/2010,85.56,85.5276,85.4939,85.459,85.3347,85.0423
USD/JPY,20/09/2010,85.698,85.6627,85.6272,85.5925,85.4633,85.1578
USD/JPY,17/09/2010,85.8,85.7724,85.7392,85.7076,85.5898,85.2807
USD/JPY,16/09/2010,85.29,85.2616,85.2348,85.2075,85.097,84.792
USD/JPY,15/09/2010,84.98,84.9599,84.9351,84.9055,84.797,84.5283
USD/JPY,14/09/2010,83.41,83.3881,83.3639,83.3362,83.2349,82.9738
USD/JPY,13/09/2010,84.157,84.1347,84.1098,84.0808,83.9308,83.687
USD/JPY,9/9/2010,83.7695,83.7466,83.7165,83.6875,83.5675,83.2887
USD/JPY,8/9/2010,83.509,83.4833,83.4612,83.432,83.3243,83.0543
USD/JPY,7/9/2010,84.162,84.1382,84.1145,84.0869,83.9901,83.7458
USD/JPY,6/9/2010,84.366,84.3428,84.3166,84.2887,84.1877,83.9369
USD/JPY,3/9/2010,84.269,84.2468,84.2181,84.1913,84.0883,83.8224
USD/JPY,2/9/2010,84.158,84.1353,84.107,84.0805,83.9735,83.7077
USD/JPY,1/9/2010,84.52,84.4948,84.4665,84.4357,84.3282,84.056
USD/JPY,31/08/2010,84.24,84.2116,84.1857,84.1554,84.0493,83.785
USD/JPY,30/08/2010,85.41,85.3868,85.3563,85.3273,85.2303,84.9592
USD/JPY,27/08/2010,84.73,84.7064,84.6804,84.6515,84.5445,84.2774
USD/JPY,26/08/2010,84.75,84.727,84.6976,84.665,84.5581,84.2926
USD/JPY,25/08/2010,84.27,84.245,84.2154,84.1825,84.0805,83.8271
USD/JPY,24/08/2010,84.94,84.9156,84.8858,84.8545,84.7496,84.5188
USD/JPY,23/08/2010,85.36,85.3364,85.3117,85.2805,85.1825,84.9479
USD/JPY,20/08/2010,85.318,85.2978,85.2717,85.2426,85.1477,84.9097
USD/JPY,18/08/2010,85.4285,85.4074,85.3838,85.3533,85.2566,85.0119
USD/JPY,17/08/2010,85.296,85.2735,85.249,85.2194,85.1135,84.8656
USD/JPY,16/08/2010,85.858,85.8349,85.8128,85.7821,85.682,85.422
USD/JPY,13/08/2010,86.061,86.0392,86.0112,85.9825,85.881,85.639
USD/JPY,12/8/2010,85.35,85.3295,85.3053,85.2831,85.1973,84.9755
USD/JPY,11/8/2010,85.28,85.259,85.2365,85.2111,85.123,84.9049
USD/JPY,10/8/2010,85.82,85.7991,85.7746,85.7497,85.6558,85.4124
USD/JPY,9/8/2010,85.45,85.4289,85.4059,85.3805,85.2849,85.0532
USD/JPY,6/8/2010,86.08,86.0613,86.0345,86.0127,85.9166,85.6816
USD/JPY,5/8/2010,86.05,86.0322,86.0084,85.9854,85.904,85.6663
USD/JPY,4/8/2010,85.37,85.3503,85.3287,85.3029,85.2157,85.0007
USD/JPY,3/8/2010,86.39,86.3681,86.3453,86.3182,86.2235,85.9907
USD/JPY,2/8/2010,86.45,86.4276,86.4066,86.3788,86.2811,86.0389
USD/JPY,30/07/2010,86.4285,86.4064,86.3816,86.3541,86.2585,86.0099
USD/JPY,29/07/2010,87.24,87.22,87.1958,87.1693,87.0625,86.8102
USD/JPY,28/07/2010,87.73,87.7052,87.6744,87.6414,87.532,87.2505
USD/JPY,27/07/2010,86.94,86.915,86.8815,86.8469,86.7291,86.4541
USD/JPY,26/07/2010,87.64,87.6095,87.5769,87.5423,87.4185,87.1303
USD/JPY,23/07/2010,86.91,86.8818,86.8502,86.8147,86.6995,86.435
USD/JPY,22/07/2010,86.54,86.5139,86.4838,86.4481,86.331,86.0581
USD/JPY,21/07/2010,87.12,87.093,87.0595,87.0204,86.8989,86.6179
USD/JPY,20/07/2010,87.07,87.04,87.0043,86.966,86.829,86.5515
USD/JPY,19/07/2010,86.688,86.6556,86.6227,86.5835,86.453,86.1394
USD/JPY,16/07/2010,87.08,87.05,87.0145,86.9749,86.9568,86.519
USD/JPY,15/07/2010,88.2,88.1741,88.1334,88.0927,87.9491,87.6235
USD/JPY,14/07/2010,89.0045,88.9721,88.9332,88.8894,88.7376,88.3988
USD/JPY,13/07/2010,88.559,88.5222,88.4811,88.441,88.2732,87.9447
USD/JPY,12/7/2010,89.11,89.0821,89.0483,89.0078,88.8641,88.528
USD/JPY,9/7/2010,88.64,88.6151,88.5782,88.5345,88.3905,88.0503
USD/JPY,8/7/2010,88.3685,88.3408,88.3023,88.256,88.0978,87.748
USD/JPY,7/7/2010,87.5255,87.4946,87.4563,87.4068,87.2513,86.893
USD/JPY,6/7/2010,87.62,87.5816,87.5391,87.49,87.3179,86.9604
USD/JPY,5/7/2010,87.93,87.8882,87.8438,87.7932,87.6271,87.2596
USD/JPY,2/7/2010,87.979,87.9376,87.8893,87.8413,87.6643,87.2774
USD/JPY,1/7/2010,88.18,88.1411,88.0942,88.0449,87.8668,87.48
USD/JPY,30/06/2010,88.63,88.5881,88.5464,88.494,88.3185,87.9341
USD/JPY,29/06/2010,88.89,88.852,88.8101,88.7638,88.5879,88.2213
USD/JPY,28/06/2010,89.431,89.3964,89.3531,89.3047,89.1356,88.734
USD/JPY,25/06/2010,89.4675,89.4317,89.3873,89.3388,89.1617,88.7406
USD/JPY,24/06/2010,89.889,89.8516,89.8064,89.7599,89.5806,89.1652
USD/JPY,23/06/2010,90.509,90.4739,90.4292,90.3795,90.2017,89.7922
USD/JPY,22/06/2010,90.9395,90.9037,90.8629,90.8103,90.6487,90.2555
USD/JPY,21/06/2010,90.81,90.7775,90.733,90.6806,90.5107,90.0944
USD/JPY,18/06/2010,90.78,90.7439,90.6986,90.6485,90.4763,90.0684
USD/JPY,17/06/2010,91.266,91.2301,91.1834,91.1359,90.9602,90.5423
USD/JPY,16/06/2010,91.508,91.4671,91.4255,91.37,91.1964,90.7652
USD/JPY,15/06/2010,91.549,91.5094,91.4663,91.4178,91.2433,90.8178
USD/JPY,14/06/2010,91.83,91.793,91.7469,91.6977,91.5239,91.0966
USD/JPY,11/6/2010,91.572,91.5377,91.4941,91.447,91.2769,90.8479
USD/JPY,10/6/2010,91.2085,91.1759,91.1318,91.0868,90.9135,90.4758
USD/JPY,9/6/2010,91.4995,91.4602,91.4171,91.364,91.1802,90.7196
USD/JPY,8/6/2010,91.65,91.6092,91.5637,91.5115,91.3186,90.8405
USD/JPY,7/6/2010,91.259,91.2176,91.168,91.1103,90.9222,90.438
USD/JPY,4/6/2010,92.659,92.6267,92.5846,92.5355,92.3539,91.8718
USD/JPY,3/6/2010,92.19,92.1561,92.1115,92.0588,91.87,91.3799
USD/JPY,2/6/2010,91.32,91.2826,91.2399,91.1839,90.9952,90.5025
USD/JPY,1/6/2010,91.02,90.9813,90.9377,90.8878,90.696,90.2058
USD/JPY,31/05/2010,91.39,91.3522,91.3073,91.2573,91.067,90.5793
USD/JPY,28/05/2010,91.1095,91.0745,91.0272,90.9795,90.7963,90.3085
USD/JPY,26/05/2010,90.14,90.0753,90.005,89.948,89.6949,89.1801
USD/JPY,25/05/2010,90.089,90.0431,89.9792,89.9413,89.679,89.1549
USD/JPY,24/05/2010,90.13,90.0885,90.046,89.9944,89.8046,89.3461
USD/JPY,21/05/2010,90.14,90.1104,90.0699,90.025,89.8449,89.4136
USD/JPY,20/05/2010,91.7995,91.7762,91.7366,91.6919,91.5211,91.1102
USD/JPY,19/05/2010,92.03,92.0005,91.9713,91.9283,91.7375,91.3207
USD/JPY,18/05/2010,92.48,92.454,92.4186,92.377,92.2132,91.815
USD/JPY,17/05/2010,91.968,91.9412,91.9035,91.8555,91.693,56.2111
USD/JPY,14/05/2010,92.75,92.7313,92.6979,92.6618,92.5236,92.1323
USD/JPY,13/05/2010,93.17,93.1487,93.1152,93.0803,92.943,92.5681
USD/JPY,12/5/2010,92.76,92.7378,92.7073,92.6688,92.5278,92.1598
USD/JPY,11/5/2010,92.91,92.8868,92.8625,92.8279,92.6957,92.3322
USD/JPY,10/5/2010,92.67,92.637,92.6005,92.5738,92.4164,92.0186
USD/JPY,7/5/2010,92.48,92.4371,92.3885,92.3375,92.1707,91.7275
USD/JPY,6/5/2010,93.87,93.8355,93.7957,93.7626,93.6258,93.2244
USD/JPY,5/5/2010,94.73,94.7035,94.672,94.6376,94.5064,94.1048
USD/JPY,4/5/2010,94.8795,94.8549,94.8259,94.7941,94.6702,94.2693
USD/JPY,3/5/2010,93.891,93.8668,93.838,93.8051,93.6899,93.3004
USD/JPY,30/04/2010,94,93.975,93.947,93.9153,93.803,93.4326
USD/JPY,29/04/2010,93.89,93.8593,93.8305,93.7982,93.6855,93.3214
USD/JPY,28/04/2010,93.31,93.2834,93.2606,93.2332,93.1093,92.7353
USD/JPY,27/04/2010,93.85,93.8315,93.8061,93.781,93.6767,93.3163
USD/JPY,26/04/2010,94.23,94.2098,94.186,94.1616,94.0573,93.6966
USD/JPY,23/04/2010,93.47,93.4498,93.4259,93.4027,93.3045,92.9603
USD/JPY,22/04/2010,92.8,92.7793,92.7538,92.7325,92.6403,92.3173
USD/JPY,21/04/2010,93.214,93.1932,93.1709,93.1473,93.059,92.7318
USD/JPY,20/04/2010,92.57,92.5488,92.5274,92.5047,92.4214,92.1289
USD/JPY,19/04/2010,91.96,91.941,91.9188,91.8973,91.8191,91.5271
USD/JPY,16/04/2010,92.71,92.6899,92.6665,92.6453,92.5575,92.2468
USD/JPY,15/04/2010,93.44,93.42,93.3945,93.3726,93.2845,92.9518
USD/JPY,13/04/2010,92.66,92.6401,92.6211,92.6005,92.516,92.2086
USD/JPY,12/4/2010,93.14,93.1207,93.0999,93.0797,92.995,92.6633
USD/JPY,9/4/2010,93.57,93.5507,93.5299,93.5099,93.4263,93.1093
USD/JPY,8/4/2010,93.24,93.2219,93.2029,93.1842,93.1,92.7818
USD/JPY,7/4/2010,94.1705,94.1524,94.1353,94.1148,94.0255,93.6838
USD/JPY,6/4/2010,94.105,94.0874,94.0705,94.0511,93.963,93.6069
USD/JPY,5/4/2010,94.37,94.3553,94.3374,94.3177,94.2336,93.8957
USD/JPY,31/03/2010,93.33,93.3163,93.3016,93.283,93.2045,92.8785
USD/JPY,30/03/2010,92.3125,92.2965,92.283,92.2646,92.1885,91.8716
USD/JPY,29/03/2010,92.66,92.6456,92.63,92.6107,92.529,92.2092
USD/JPY,26/03/2010,92.472,92.4555,92.4409,92.4221,92.3442,92.0369
USD/JPY,25/03/2010,91.85,91.8307,91.8156,91.797,91.716,91.3996
USD/JPY,23/03/2010,90.3,90.2812,90.265,90.2484,90.1685,89.8679
USD/JPY,23/03/2010,90.3,90.2812,90.265,90.2484,90.1685,89.8679
USD/JPY,22/03/2010,90.46,90.4393,90.4248,90.4061,90.3235,90.0113
USD/JPY,19/03/2010,90.461,90.4413,90.4254,90.4079,90.3285,90.0418
USD/JPY,18/03/2010,90.23,90.2136,90.1975,90.1825,90.11,89.85
USD/JPY,17/03/2010,90.36,90.3418,90.3273,90.3105,90.242,89.9668
USD/JPY,15/03/2010,90.62,90.603,90.5885,90.5722,90.4983,90.1929
USD/JPY,12/3/2010,90.64,90.6255,90.611,90.5958,90.521,90.2179
USD/JPY,11/3/2010,90.25,90.2357,90.2207,90.2065,90.137,89.8431
USD/JPY,10/3/2010,90.01,90.003,89.9822,89.9646,89.9553,89.6237
USD/JPY,9/3/2010,90.051,90.0362,90.0209,90.004,89.9345,89.6512
USD/JPY,8/3/2010,90.42,90.4136,90.3939,90.3782,90.3115,90.0175
USD/JPY,5/3/2010,89.25,89.2381,89.2244,89.2098,89.1475,88.8784
USD/JPY,4/3/2010,88.491,88.4804,88.4677,88.4547,88.401,88.1595
USD/JPY,3/3/2010,88.74,88.7289,88.7159,88.7016,88.647,88.4141
USD/JPY,2/3/2010,89.25,89.2384,89.2246,89.2099,89.1515,88.9154
USD/JPY,26/02/2010,89.34,89.3278,89.3129,89.298,89.2908,88.9976
USD/JPY,25/02/2010,89.65,89.636,89.6202,89.6057,89.545,89.2907
USD/JPY,24/02/2010,90.26,90.2452,90.2299,90.2136,90.1455,89.8749
USD/JPY,23/02/2010,91.02,91.0082,90.992,90.9757,90.906,90.6247
USD/JPY,22/02/2010,91.64,91.6282,91.6118,91.5952,91.53,91.2251
USD/JPY,19/02/2010,91.71,91.6971,91.6816,91.6629,91.596,91.2757
USD/JPY,18/02/2010,90.94,90.9293,90.9147,90.8988,90.8358,90.5495
USD/JPY,17/02/2010,90.301,90.2903,90.2754,90.2601,90.1965,89.9089
USD/JPY,16/02/2010,89.99,89.979,89.9636,89.9483,89.8818,89.5897
USD/JPY,15/02/2010,90.16,90.1476,90.1312,90.1163,90.0505,89.7559
USD/JPY,11/2/2010,89.91,89.8984,89.8847,89.8694,89.8043,89.4923
USD/JPY,10/2/2010,89.74,89.7285,89.7148,89.7,89.64,89.3479
USD/JPY,9/2/2010,89.46,89.4538,89.4324,89.4158,89.4043,89.0605
USD/JPY,8/2/2010,89.29,89.2781,89.2631,89.248,89.185,88.9083
USD/JPY,5/2/2010,89.64,89.6307,89.6184,89.6047,89.548,89.2728
USD/JPY,4/2/2010,90.93,90.9206,90.9081,90.8937,90.832,90.5353
USD/JPY,3/2/2010,90.4405,90.4319,90.4192,90.4053,90.4203,90.0535
USD/JPY,2/2/2010,90.8,90.7914,90.7791,90.7653,90.7754,90.4223
USD/JPY,1/2/2010,90.12,90.1131,90.0993,90.0851,90.0293,89.7556
USD/JPY,29/01/2010,90.0005,89.992,89.9802,89.9659,89.9105,89.6355
USD/JPY,28/01/2010,90.29,90.2825,90.2696,90.2546,90.2009,89.8908
USD/JPY,27/01/2010,89.42,89.4118,89.3993,89.3845,89.3275,89.0516
USD/JPY,25/01/2010,90.11,90.0989,90.0856,90.0705,90.008,89.726
USD/JPY,22/01/2010,89.9,89.8892,89.8778,89.8623,89.8074,89.5367
USD/JPY,21/01/2010,91.56,91.5484,91.5369,91.5218,91.4618,91.167
USD/JPY,20/01/2010,91.34,91.3283,91.3161,91.3015,91.242,90.9527
USD/JPY,19/01/2010,90.5,90.4875,90.4751,90.4603,90.4018,90.1178
USD/JPY,18/01/2010,90.85,90.8364,90.8239,90.8094,90.749,90.4721
USD/JPY,15/01/2010,91.134,91.1213,91.1098,91.0939,91.032,90.7332
USD/JPY,14/01/2010,91.7,91.6852,91.6719,91.6562,91.638,91.2749
USD/JPY,13/01/2010,91.0815,91.0658,91.053,91.0372,90.975,90.6619
USD/JPY,12/1/2010,92.231,92.2145,92.2021,92.1865,92.1244,91.8035
USD/JPY,11/1/2010,92.283,92.2665,92.2539,92.2402,92.1362,91.8471
USD/JPY,8/1/2010,93.25,93.2331,93.2197,93.2048,93.1353,92.7617
USD/JPY,7/1/2010,92.3,92.2869,92.2754,92.2597,92.1953,91.8454
USD/JPY,6/1/2010,91.94,91.9273,91.9145,91.8987,91.8299,91.4561
USD/JPY,5/1/2010,92.16,92.1443,92.1319,92.1153,92.0379,91.6583
USD/JPY,4/1/2010,92.882,92.8681,92.8545,92.8371,92.7589,92.324
USD/JPY,1/1/2010,93.05,93.0369,93.0242,93.0059,92.9208,92.4785
USD/JPY,31/12/2009,92.41,92.3968,92.3854,92.3669,92.2926,91.8758
USD/JPY,30/12/2009,92.2525,92.2389,92.2276,92.2086,92.1227,91.714
USD/JPY,29/12/2009,91.7415,91.7302,91.7145,91.6964,91.6233,91.1817
USD/JPY,24/12/2009,91.49,91.473,91.4599,91.4452,91.3755,91.0247
USD/JPY,23/12/2009,91.71,91.6926,91.6795,91.6634,91.592,91.2228
USD/JPY,22/12/2009,91.395,91.3755,91.3621,91.347,91.2659,90.889
USD/JPY,21/12/2009,90.401,90.3809,90.3674,90.3525,90.2789,89.948
USD/JPY,18/12/2009,89.35,89.3304,89.3169,89.302,89.2269,88.9083
USD/JPY,17/12/2009,90.144,90.1207,90.1053,90.0905,90.0071,89.6594
USD/JPY,16/12/2009,89.584,89.5591,89.5433,89.528,89.4392,89.0788
USD/JPY,15/12/2009,88.731,88.7086,88.6932,88.6775,88.5994,88.2527
USD/JPY,14/12/2009,88.5535,88.532,88.5165,88.5013,88.4191,88.0986
USD/JPY,11/12/2009,88.78,88.7611,88.7433,88.7258,88.6459,88.322
USD/JPY,10/12/2009,88.21,88.1899,88.1738,88.1613,88.0853,87.7744
USD/JPY,9/12/2009,88.4,88.3791,88.3605,88.3459,88.2655,87.9607
USD/JPY,8/12/2009,89.001,88.9814,88.9651,88.951,88.8707,88.5503
USD/JPY,7/12/2009,89.83,89.8105,89.796,89.7819,89.7,89.3592
USD/JPY,4/12/2009,88.221,88.2059,88.1874,88.1738,88.1012,87.8126
USD/JPY,3/12/2009,87.91,87.8941,87.8792,87.8661,87.792,87.5164
USD/JPY,2/12/2009,86.99,86.9765,86.9619,86.9473,86.893,86.6403
USD/JPY,1/12/2009,87.31,87.2944,87.283,87.2657,87.1894,86.955
USD/JPY,30/11/2009,86.7,86.6871,86.674,86.661,86.5998,86.379
USD/JPY,27/11/2009,86.0255,86.0122,86.0051,85.9864,85.9306,85.7021
USD/JPY,26/11/2009,86.57,86.562,86.5538,86.5456,86.5055,86.2949
USD/JPY,25/11/2009,88.28,88.2709,88.2601,88.2503,88.208,87.9946
USD/JPY,24/11/2009,88.9,88.8883,88.878,88.8652,88.8185,88.6076
USD/JPY,23/11/2009,88.96,88.9478,88.9367,88.9227,88.8805,88.6664
USD/JPY,20/11/2009,88.88,88.8672,88.8553,88.8419,88.8006,88.5904
USD/JPY,19/11/2009,89.16,89.148,89.1336,89.1199,89.0705,88.8534
USD/JPY,18/11/2009,89.27,89.2571,89.2426,89.226,89.172,88.9359
USD/JPY,17/11/2009,89.1,89.086,89.0702,89.0537,88.9995,88.7609
USD/JPY,16/11/2009,89.68,89.6676,89.6487,89.632,89.5755,89.3123
USD/JPY,13/11/2009,90.221,90.2083,90.1906,90.1738,90.1181,89.8539
USD/JPY,12/11/2009,89.77,89.7574,89.7378,89.7221,89.661,89.3972
USD/JPY,11/11/2009,89.3925,89.3787,89.3605,89.3415,89.279,89.0005
USD/JPY,10/11/2009,89.96,89.9469,89.9278,89.911,89.8444,89.5574
USD/JPY,9/11/2009,90.21,90.1961,90.1787,90.1608,90.1003,89.8066
USD/JPY,6/11/2009,90.65,90.6374,90.6166,90.6019,90.534,90.2282
USD/JPY,5/11/2009,90.391,90.3775,90.3575,90.3405,90.269,89.9646
USD/JPY,4/11/2009,90.26,90.2461,90.2286,90.2084,90.142,89.8195
USD/JPY,3/11/2009,90.32,90.3055,90.287,90.2699,90.202,89.8919
USD/JPY,30/10/2009,91.34,91.3271,91.3091,91.2912,91.217,90.8817
USD/JPY,29/10/2009,90.33,90.3171,90.2978,90.2827,90.2153,89.8988
USD/JPY,28/10/2009,91.361,91.347,91.334,91.3138,91.2415,90.9137
USD/JPY,27/10/2009,92.1,92.086,92.072,92.0493,91.974,91.622
USD/JPY,26/10/2009,91.753,91.7377,91.724,91.7031,91.6285,91.2712
USD/JPY,23/10/2009,91.67,91.6568,91.6434,91.6234,91.55,91.2091
USD/JPY,22/10/2009,91.09,91.0757,91.0602,91.0389,90.9675,90.6312
USD/JPY,21/10/2009,90.68,90.6634,90.647,90.626,90.553,90.2173
USD/JPY,20/10/2009,90.42,90.4016,90.386,90.3642,90.2943,70.4464
USD/JPY,16/10/2009,90.732,90.7153,90.697,90.6755,90.5998,90.2551
USD/JPY,15/10/2009,89.451,89.4341,89.4166,89.3953,89.3168,88.9859
USD/JPY,14/10/2009,89.191,89.1732,89.1571,89.1334,89.0575,88.7204
USD/JPY,12/10/2009,90.13,90.1105,90.0945,90.0714,89.986,89.6277
USD/JPY,9/10/2009,89.11,89.0906,89.075,89.0517,88.977,88.65
USD/JPY,8/10/2009,88.3,88.2832,88.265,88.2431,88.171,87.8558
USD/JPY,7/10/2009,88.921,88.9036,88.8865,88.8637,88.794,88.4635
USD/JPY,6/10/2009,89.14,89.1234,89.1095,89.0883,89.023,88.706
USD/JPY,5/10/2009,89.86,89.8448,89.8295,89.8085,89.745,89.4311
USD/JPY,1/10/2009,89.93,89.9133,89.8976,89.8752,89.813,89.475
