Date,GBP_Spot,GBP_1W,GBP_1M,GBP_2M,GBP_LIBOR_1W,GBP_LIBOR_1M,GBP_LIBOR_2M,AUD_Spot,AUD_1M,AUD_2M,AUD_LIBOR_1M,AUD_LIBOR_2M,USD_Spot,USD_1W,USD_1M,USD_2M,USD_LIBOR_1W,USD_LIBOR_1M,USD_LIBOR_2M,JPY_LIBOR_1W,JPY_LIBOR_1M,JPY_LIBOR_2M
2/24/2017,139.732,139.7233,139.6814,139.5676,0.23906,0.26506,0.31281,86.061,85.9192,85.7189,1.62,1.715,112.12,112.1001,112.0176,111.8287,0.71111,0.78056,0.85167,-0.00143,-0.01557,-0.03214
2/27/2017,140.23,140.2236,140.1494,140.0691,0.24375,0.26313,0.3115,86.48,86.291,86.1379,1.625,1.72,112.7,112.6826,112.5383,112.4095,0.71167,0.78444,0.85167,0.00821,-0.05414,-0.035
2/28/2017,139.602,139.5961,139.5239,139.4444,0.24125,0.26038,0.3135,86.346,86.1665,86.0104,1.63,1.725,112.77,112.7538,112.6128,112.48,0.71111,0.78889,0.86278,0.01179,-0.05471,-0.035
3/1/2017,139.807,139.801,139.7298,139.6351,0.23875,0.25788,0.31038,87.305,87.1238,86.9333,1.63,1.735,113.73,113.7135,113.5697,113.3995,0.71111,0.81056,0.89333,0.00264,-0.05214,-0.03214
3/2/2017,140.362,140.3558,140.2787,140.1966,0.23825,0.25725,0.31288,86.64,86.4616,86.2954,1.635,1.745,114.41,114.3942,114.2461,114.097,0.71167,0.83,0.905,0.00214,-0.05229,-0.02943
3/3/2017,140.173,140.1666,140.0878,140.008,0.23875,0.25725,0.316,86.616,86.4376,86.279,1.64,1.745,114.04,114.024,113.8763,113.733,0.71,0.83444,0.91333,0.00071,-0.06171,-0.03443
3/6/2017,139.363,139.356,139.2764,139.2024,0.24,0.26063,0.3165,86.317,86.1268,85.9804,1.63,1.73,113.89,113.8739,113.7147,113.581,0.71,0.84667,0.92556,0.00086,-0.05171,-0.03014
3/7/2017,139.05,139.0448,138.9621,138.8837,0.24,0.26038,0.31475,86.482,86.2928,86.1405,1.63,1.73,113.98,113.964,113.8048,113.6652,0.71389,0.85444,0.92889,0.00086,-0.06414,-0.03871
3/8/2017,139.154,139.1501,139.0713,138.9963,0.23875,0.25913,0.311,86.085,85.9057,85.7533,1.63,1.73,114.35,114.3344,114.1825,114.0435,0.735,0.85778,0.93222,0.00321,-0.05986,-0.02871
3/9/2017,139.824,139.816,139.7329,139.6546,0.2375,0.25913,0.3085,86.277,86.0952,85.933,1.63,1.73,114.95,114.9265,114.7752,114.6275,0.81567,0.88139,0.94833,0.00279,-0.06271,-0.02871
3/10/2017,139.631,139.6219,139.5306,139.4644,0.2375,0.2585,0.30725,86.582,86.3816,86.2454,1.63,1.73,114.79,114.7676,114.6175,114.4765,0.84611,0.89056,0.95833,-0.00429,-0.06129,-0.03157
3/13/2017,140.37,140.3626,140.2772,140.2128,0.23906,0.2585,0.306,86.977,86.7831,86.6444,1.63,1.73,114.88,114.857,114.7016,114.5722,0.87889,0.91222,0.96944,-0.00386,-0.04914,-0.02571
3/14/2017,139.462,139.4549,139.3657,139.3,0.23906,0.259,0.30688,86.744,86.5461,86.4027,1.63,1.73,114.75,114.7259,114.5664,114.4332,0.90889,0.92833,0.97722,-0.00529,-0.062,-0.03571
3/15/2017,139.367,139.3607,139.2631,139.2011,0.23906,0.25881,0.30413,87.404,87.2014,87.0474,1.63,1.73,113.38,113.3572,113.1922,113.0555,0.92278,0.94278,0.98722,-0.006,-0.068,-0.04214
3/16/2017,140.073,140.0702,139.9769,139.9056,0.23781,0.25988,0.308,86.997,86.8021,86.6436,1.63,1.73,113.31,113.2871,113.1278,112.9905,0.94567,0.97833,1.01556,-0.00021,-0.058,-0.03786
3/17/2017,139.701,139.6964,139.6021,139.5381,0.2375,0.25638,0.30525,86.804,86.5957,86.4494,1.63,1.73,112.7,112.6741,112.509,112.382,0.94611,0.97611,1.02167,-0.00271,-0.04529,-0.03343
3/20/2017,139.097,139.0891,139.0018,138.9393,0.23781,0.25638,0.30113,87.006,86.8061,86.6613,1.625,1.725,112.55,112.5257,112.3606,112.234,0.94667,0.97722,1.02,-0.00557,-0.04886,-0.03443
3/21/2017,139.402,139.3965,139.3211,139.2618,0.23781,0.25638,0.306,85.918,85.7365,85.5948,1.625,1.725,111.71,111.6885,111.5381,111.4144,0.94611,0.97722,1.02,0.00179,-0.04886,-0.02014
3/22/2017,138.788,138.7827,138.7196,138.6572,0.23781,0.25925,0.3065,85.355,85.1837,85.0359,1.625,1.725,111.16,111.1386,111.0006,110.873,0.945,0.98389,1.02389,0.00221,-0.04914,-0.01057
3/23/2017,138.908,138.9061,138.8635,138.8029,0.23781,0.2595,0.30475,84.616,84.4617,84.307,1.625,1.725,110.94,110.895,110.7995,110.6655,0.94389,0.98167,1.02,-0.00786,0.00729,0.03193
3/24/2017,138.875,138.8642,138.8146,138.7495,0.2375,0.25988,0.30388,84.875,84.713,84.5617,1.625,1.725,111.34,111.29,111.189,111.0565,0.94389,0.98278,1.02278,-0.01429,-0.01486,0.00229
3/27/2017,138.982,138.9605,138.9127,138.8463,0.235,0.25738,0.30513,84.299,84.1442,83.9924,1.625,1.725,110.66,110.6095,110.5143,110.3812,0.94389,0.98222,1.02278,-0.02471,-0.02914,-0.00486
3/28/2017,138.396,138.382,138.3405,138.2645,0.23469,0.25738,0.30263,84.84,84.6912,84.5331,1.625,1.725,111.15,111.104,111.0126,110.873,0.94389,0.98222,1.02056,-0.00971,-0.01271,0.00243
3/29/2017,138.062,138.0534,138.0101,137.9359,0.23656,0.25519,0.30488,85.164,85.0217,84.8572,1.625,1.725,111.04,111.0016,110.9105,110.767,0.94778,0.98222,1.02444,-0.02257,0.01157,0.016
3/30/2017,139.548,139.5392,139.4876,139.4298,0.23563,0.25669,0.30988,85.513,85.3552,85.2224,1.625,1.725,111.92,111.896,111.782,111.6665,0.95667,0.98278,1.02556,-0.00321,0.00129,0.01779
3/31/2017,139.809,139.7994,139.7503,139.6899,0.23594,0.25669,0.30488,84.978,84.816,84.6904,1.625,1.725,111.39,111.365,111.2549,111.138,0.95111,0.98278,1.025,-0.00429,-0.00386,0.01643
4/3/2017,138.467,138.4592,138.4111,138.3536,0.23719,0.25388,0.30925,84.333,84.1828,84.0508,1.63,1.73,110.9,110.876,110.7687,110.6534,0.95222,0.98333,1.02556,-0.00107,-0.00029,0.01786
4/4/2017,137.762,137.7561,137.724,137.6684,0.23875,0.25638,0.302,83.777,83.6394,83.5047,1.625,1.725,110.74,110.7172,110.6215,110.5045,0.94889,0.98611,1.02833,-0.00386,0.026,0.03521
4/5/2017,138.194,138.1827,138.1567,138.1005,0.24,0.25638,0.30188,83.799,83.6666,83.5284,1.62,1.725,110.7,110.6767,110.5872,110.4665,0.94778,0.98556,1.02722,-0.00286,0.014,0.03279
4/6/2017,138.172,138.1614,138.1266,138.0655,0.23781,0.25575,0.29938,83.607,83.4715,83.3147,1.62,1.72,110.81,110.7845,110.692,110.5588,0.94722,0.98944,1.02667,-0.009,-0.00029,0.01686
4/7/2017,137.48,137.4688,137.4319,137.3733,0.23719,0.2555,0.29963,83.299,83.1601,83.0053,1.62,1.72,111.09,111.0626,110.9668,110.8355,0.94722,0.99,1.02611,-0.01071,-0.00029,0.01457
4/10/2017,137.725,137.7161,137.6753,137.6175,0.23688,0.2555,0.29775,83.219,83.0749,82.9257,1.62,1.72,110.94,110.9123,110.8125,110.6824,0.94667,0.98833,1.02611,-0.01071,-0.01271,0.01
4/11/2017,136.926,136.919,136.875,136.8218,0.23688,0.25538,0.29763,82.204,82.0536,81.9195,1.62,1.72,109.62,109.5943,109.4895,109.371,0.94722,0.99,1.02722,-0.00929,-0.00771,0.00771
4/12/2017,136.719,136.7109,136.666,136.6005,0.23688,0.25563,0.301,82.009,81.8666,81.7174,1.62,1.72,109.03,109.0052,108.9032,108.7815,0.94722,0.99389,1.03333,-0.01043,-0.02171,0.00214
4/13/2017,136.396,136.3894,136.3482,136.2916,0.23563,0.25563,0.29525,82.562,82.4173,82.2729,1.62,1.715,109.09,109.065,108.9644,108.8265,0.94556,0.99444,1.035,-0.01286,-0.02393,-0.00493
4/18/2017,139.227,139.2185,139.1721,139.1104,0.23688,0.25563,0.29838,81.972,81.82,81.6841,1.62,1.72,108.43,108.4035,108.2969,108.174,0.94722,0.99278,1.03667,-0.01429,-0.01714,-0.00064
4/19/2017,139.096,139.0872,139.0428,138.9807,0.23781,0.25688,0.30013,81.61,81.4685,81.3291,1.62,1.715,108.86,108.834,108.7324,108.6052,0.94611,0.99111,1.03611,-0.01529,-0.01786,-0.00207
4/20/2017,140.074,140.0634,140.0269,139.957,0.23875,0.2545,0.29963,82.285,82.1504,81.9979,1.615,1.715,109.32,109.2936,109.2014,109.0617,0.94389,0.98833,1.04056,-0.01443,-0.02271,-7.00E-05
4/21/2017,139.81,139.7999,139.7563,139.6927,0.23875,0.2545,0.29425,82.296,82.1539,81.9992,1.615,1.7167,109.09,109.061,108.9635,108.8295,0.945,0.99056,1.04,-0.01443,-0.01157,0.00471
4/24/2017,140.452,140.4325,140.4009,140.3383,0.23844,0.25613,0.29463,83.087,82.9331,82.8033,1.62,1.72,109.77,109.7212,109.6468,109.5153,0.945,0.99111,1.04611,-0.01707,-0.019,0.00021
4/26/2017,142.692,142.6828,142.6513,142.5924,0.23844,0.25425,0.28613,83.011,82.867,82.727,1.62,1.72,111.06,111.024,110.9342,110.803,0.94611,0.99278,1.04,-0.01614,-0.01579,-0.00586
4/27/2017,143.568,143.5593,143.5252,143.4694,0.23656,0.25481,0.28575,83.056,82.9182,82.761,1.615,1.72,111.26,111.233,111.138,110.9856,0.94667,0.995,1.03722,-0.01686,-0.01364,-0.00371
4/28/2017,144.378,144.367,144.3301,144.2708,0.23688,0.25513,0.28513,83.518,83.3761,83.2197,1.615,1.72,111.49,111.461,111.363,111.212,0.95,0.995,1.03722,-0.02186,-0.02121,-0.00929
5/2/2017,144.919,144.9079,144.8734,144.8069,0.24238,0.25481,0.28425,84.388,84.2435,84.0835,1.63,1.73,111.99,111.9605,111.8601,111.7028,0.94778,0.99278,1.04361,-0.02536,-0.02314,-0.01036
5/3/2017,145.093,145.0797,145.0465,144.9783,0.24238,0.25388,0.283,83.691,83.548,83.3878,1.625,1.72,112.75,112.7175,112.6197,112.4597,0.94833,0.99167,1.04611,-0.02536,-0.021,-0.01036
5/4/2017,145.335,145.3225,145.286,145.2188,0.23688,0.25531,0.28363,83.324,83.1833,83.0249,1.625,1.72,112.46,112.431,112.3334,112.1725,0.9475,0.99278,1.06028,-0.03121,-0.02786,-0.01393
5/5/2017,146.398,146.3871,146.3515,146.2872,0.23719,0.25638,0.28188,83.626,83.4865,83.3281,1.64,1.72,112.71,112.6824,112.5865,112.4261,0.94722,0.99444,1.06,-0.02257,-0.01886,-0.00821
5/8/2017,146.553,146.5456,146.5145,146.4584,0.23719,0.25544,0.2815,83.652,83.5045,83.3657,1.625,1.72,113.26,113.235,113.1378,112.989,0.94667,0.99411,1.06833,-0.02043,-0.02086,-0.00857
5/9/2017,147.413,147.4057,147.3756,147.3238,0.23719,0.25419,0.27931,83.706,83.5573,83.4165,1.625,1.72,113.98,113.9545,113.8591,113.709,0.94667,0.98856,1.07,-0.01114,-0.01643,0.00014
5/10/2017,147.857,147.8491,147.8212,147.7645,0.23688,0.255,0.2795,84.195,84.0496,83.9014,1.625,1.715,114.28,114.254,114.1623,114.0045,0.94722,0.98856,1.07028,-0.00729,-0.01571,-0.00164
5/11/2017,146.727,146.718,146.6873,146.6194,0.23656,0.25481,0.2815,84.019,83.8781,83.7071,1.62,1.71,113.86,113.8332,113.7385,113.5595,0.94556,0.98911,1.07833,-0.00657,-0.01571,-0.0045
5/12/2017,146.148,146.1363,146.1033,146.0349,0.23688,0.25513,0.27725,83.74,83.596,83.4278,1.615,1.71,113.38,113.3511,113.254,113.0775,0.94667,0.99244,1.07778,-0.01157,-0.01821,-0.01271
5/15/2017,146.737,146.7282,146.6925,146.6254,0.23688,0.25513,0.27975,84.352,84.1983,84.0392,1.615,1.71,113.79,113.763,113.6572,113.4925,0.94778,1.00078,1.07556,-0.01086,-0.02479,-0.01457
5/16/2017,146.116,146.108,146.0766,146.0073,0.23688,0.25513,0.2785,84.008,83.8637,83.7051,1.615,1.71,113.12,113.094,112.9946,112.8295,0.94667,0.99911,1.07833,-0.00471,-0.01229,-0.00636
5/17/2017,143.763,143.7535,143.7216,143.6475,0.2375,0.25625,0.27463,82.36,82.2208,82.0586,1.62,1.71,110.83,110.8029,110.707,110.539,0.94667,1.00356,1.07833,-0.00764,-0.01807,-0.01393
5/18/2017,144.262,144.2511,144.2176,144.1396,0.23688,0.25488,0.2745,82.71,82.5711,82.3974,1.62,1.705,111.49,111.4585,111.3636,111.184,0.94722,1.00994,1.07639,-0.00964,-0.017,-0.0155
5/19/2017,145.013,145.0041,144.9675,144.8943,0.23688,0.25263,0.2735,83.004,82.8635,82.6974,1.62,1.705,111.26,111.2336,111.1349,110.9637,0.9475,1.01711,1.09611,-0.00964,-0.0195,-0.01407
5/22/2017,144.688,144.6805,144.6457,144.5746,0.23688,0.25263,0.2735,83.205,83.0574,82.9028,1.62,1.705,111.3,111.275,111.1698,111.0098,0.94833,1.02939,1.09889,-0.00429,-0.01236,-0.00979
5/23/2017,144.878,144.8712,144.8408,144.761,0.23719,0.25275,0.27138,83.585,83.4441,83.2815,1.625,1.695,111.78,111.7549,111.6545,111.4836,0.94944,1.02356,1.10139,-0.00464,-0.01171,-0.01264
5/24/2017,144.65,144.6427,144.611,144.5316,0.23719,0.25281,0.27363,83.664,83.526,83.3599,1.625,1.695,111.49,111.4644,111.366,111.1922,0.94967,1.03272,1.11056,-0.00536,-0.016,-0.01229
5/25/2017,144.747,144.7408,144.7089,144.6298,0.23688,0.25281,0.27325,83.367,83.2293,83.0601,1.625,1.695,111.84,111.8153,111.7145,111.5375,0.94967,1.04383,1.12028,-0.00536,-0.01457,-0.01086
5/26/2017,142.503,142.4947,142.464,142.3814,0.23675,0.25263,0.27338,82.913,82.7732,82.6009,1.63,1.695,111.33,111.304,111.2014,111.019,0.94922,1.04467,1.12083,-0.00686,-0.01629,-0.01371
5/30/2017,142.535,142.5275,142.4773,142.4168,0.24113,0.25225,0.26925,82.752,82.5883,82.4491,1.625,1.695,110.85,110.8239,110.6881,110.546,0.95061,1.0505,1.11444,-0.00714,-0.0285,-0.01836
5/31/2017,142.79,142.7817,142.7321,142.6717,0.23675,0.25144,0.26813,82.31,82.1537,82.0114,1.62,1.685,110.78,110.7542,110.6245,110.4786,0.95156,1.06033,1.12583,-0.00829,-0.03243,-0.01979
6/1/2017,143.441,143.4343,143.388,143.3259,0.23688,0.25231,0.26813,82.129,81.9812,81.8259,1.62,1.685,111.37,111.3459,111.2205,111.064,0.95156,1.07589,1.13472,-0.00729,-0.02314,-0.01479
6/2/2017,142.316,142.3098,142.2642,142.207,0.23688,0.25044,0.26713,82.18,82.032,81.8803,1.62,1.685,110.4,110.3767,110.2537,110.1058,0.95156,1.08617,1.14306,-0.00729,-0.02229,-0.01657
6/5/2017,142.557,142.5518,142.5078,142.4547,0.23688,0.24919,0.26713,82.696,82.5472,82.401,1.62,1.685,110.45,110.4275,110.304,110.1623,0.951,1.08422,1.14167,-0.00571,-0.01986,-0.01514
6/6/2017,141.247,141.2419,141.195,141.1435,0.23563,0.2495,0.2665,82.129,81.9724,81.8406,1.615,1.68,109.41,109.3875,109.2552,109.1232,0.95322,1.08867,1.145,0,-0.01757,-0.01329
6/7/2017,142.325,142.3212,142.278,142.2247,0.23563,0.25288,0.26825,82.907,82.7547,82.6164,1.615,1.68,109.82,109.7984,109.6705,109.533,0.975,1.096,1.15167,-0.00671,-0.02257,-0.01471
6/8/2017,142.552,142.5472,142.498,142.4404,0.23706,0.25275,0.267,83.039,82.8868,82.7394,1.615,1.68,110.02,109.9953,109.8672,109.7152,1.03544,1.11711,1.16278,-0.007,-0.03214,-0.01621
6/9/2017,140.616,140.6106,140.5584,140.5076,0.23719,0.25138,0.26438,83.088,82.9323,82.7902,1.615,1.675,110.32,110.2939,110.1604,110.0147,1.076,1.12711,1.17278,-0.00757,-0.03786,-0.01621
6/13/2017,140.38,140.373,140.3174,140.2684,0.23813,0.252,0.26625,82.963,82.794,82.6644,1.615,1.675,110.07,110.0417,109.8969,109.7677,1.15111,1.15889,1.19167,-0.00086,-0.03464,-0.01479
6/14/2017,139.742,139.7331,139.6735,139.6169,0.23594,0.252,0.26625,83.15,82.9785,82.8376,1.615,1.675,109.58,109.5499,109.4058,109.2655,1.16189,1.17167,1.20111,-0.00086,-0.03821,-0.01479
6/15/2017,141.538,141.5327,141.4807,141.4285,0.2365,0.25131,0.26838,84.073,83.9139,83.7612,1.615,1.675,110.93,110.9012,110.7672,110.6165,1.18833,1.20944,1.23833,-0.00086,-0.03821,-0.0105
6/16/2017,141.743,141.7358,141.6832,141.6276,0.2365,0.252,0.26938,84.479,84.3191,84.167,1.615,1.675,110.88,110.8501,110.715,110.5655,1.19,1.21222,1.24389,-0.00657,-0.0375,-0.01129
6/19/2017,142.077,142.0695,142.0184,141.9677,0.2365,0.25163,0.27038,84.758,84.5974,84.4519,1.615,1.675,111.53,111.5,111.3655,111.2222,1.19278,1.21389,1.24611,-0.007,-0.03607,-0.01129
6/20/2017,140.758,140.7515,140.7022,140.6556,0.23713,0.25106,0.26725,84.483,84.3183,84.1823,1.615,1.675,111.45,111.4209,111.2797,111.145,1.19389,1.21556,1.24944,-0.00671,-0.03064,-0.00729
6/21/2017,141.136,141.1292,141.0864,141.0342,0.23638,0.25169,0.26513,84.131,83.9762,83.8372,1.615,1.675,111.38,111.3509,111.2196,111.0801,1.19222,1.21556,1.25056,-0.00679,-0.02,-0.00029
6/22/2017,141.183,141.1691,141.1331,141.0722,0.2365,0.25231,0.27013,83.96,83.8092,83.6568,1.615,1.67,111.33,111.28,111.1722,111.0185,1.195,1.21611,1.25111,-0.02564,-0.0225,-0.00314
6/23/2017,141.545,141.5264,141.4921,141.4313,0.23638,0.25169,0.27144,84.215,84.062,83.9141,1.615,1.67,111.28,111.221,111.118,110.9682,1.18611,1.22,1.25111,-0.04421,-0.03207,-0.00886
6/26/2017,142.304,142.2884,142.2546,142.1982,0.23888,0.25094,0.27056,84.848,84.6939,84.55,1.615,1.675,111.86,111.8046,111.6969,111.551,1.18778,1.22211,1.25222,-0.0595,-0.02764,-0.00729
6/27/2017,143.976,143.966,143.932,143.8801,0.23819,0.25138,0.27119,85.198,85.0371,84.9017,1.615,1.67,112.35,112.2975,112.1813,112.045,1.18889,1.22378,1.25222,-0.04807,-0.02536,-0.00571
6/28/2017,145.173,145.1699,145.1361,145.0793,0.23656,0.25388,0.27088,85.795,85.6488,85.5028,1.615,1.67,112.3,112.26,112.1505,112.004,1.18889,1.22611,1.25444,-0.0245,-0.01357,0.00429
6/29/2017,145.914,145.9033,145.87,145.8094,0.23694,0.25575,0.27456,86.187,86.0441,85.8904,1.615,1.67,112.18,112.1464,112.0363,111.8835,1.19056,1.22722,1.25444,-0.0185,-0.014,0.00357
6/30/2017,146.394,146.382,146.3445,146.2894,0.23613,0.25238,0.27469,86.422,86.2644,86.1329,1.615,1.67,112.39,112.3557,112.2356,112.1,1.19,1.22389,1.25333,-0.02564,-0.0205,-0.00314
7/3/2017,146.745,146.7344,146.6963,146.6423,0.23438,0.25263,0.27475,86.86,86.7022,86.5703,1.615,1.67,113.38,113.3467,113.226,113.0897,1.18833,1.22689,1.25389,-0.0285,-0.01586,-0.00029
7/4/2017,146.348,146.3396,146.3007,146.2443,0.23825,0.25394,0.27456,86.144,85.9909,85.8566,1.615,1.67,113.28,113.2487,113.1312,112.9898,1.19056,1.22333,1.25389,-0.00786,-0.01586,-0.00171
7/5/2017,146.503,146.4925,146.4551,146.3987,0.23594,0.25444,0.27781,86.119,85.9659,85.8237,1.615,1.665,113.26,113.2269,113.1127,112.9667,1.19111,1.22333,1.25556,-0.02529,-0.01729,-0.00171
7/6/2017,146.881,146.868,146.8305,146.7708,0.23706,0.25169,0.27594,85.887,85.7374,85.5862,1.615,1.66,113.22,113.1805,113.0701,112.9187,1.19111,1.22444,1.255,-0.03264,-0.02614,-0.00514
7/7/2017,146.857,146.845,146.8019,146.7518,0.23625,0.25419,0.27406,86.637,86.4705,86.3375,1.61,1.66,113.92,113.8846,113.755,113.6217,1.19,1.22633,1.255,-0.03229,-0.01971,-0.00229
7/10/2017,146.891,146.8778,146.8333,146.7767,0.23688,0.2545,0.27344,86.746,86.58,86.4385,1.605,1.66,114.04,114.0033,113.8745,113.7322,1.18889,1.22389,1.255,-0.03914,-0.02986,-0.00657
7/11/2017,146.385,146.3727,146.3307,146.2711,0.23781,0.25606,0.27406,87.021,86.8591,86.7105,1.61,1.66,113.94,113.9035,113.7775,113.6272,1.18889,1.22389,1.255,-0.03914,-0.03414,-0.01171
7/12/2017,145.796,145.787,145.75,145.6923,0.2375,0.253,0.26944,86.89,86.7408,86.5916,1.61,1.655,113.17,113.137,113.0225,112.8727,1.18889,1.22444,1.25778,-0.03093,-0.03129,-0.00743
7/13/2017,146.585,146.5754,146.5387,146.4813,0.238,0.25338,0.27213,87.572,87.4217,87.2674,1.605,1.65,113.28,113.2473,113.133,112.98,1.18889,1.22556,1.25722,-0.027,-0.02329,-0.00514
7/14/2017,147.388,147.3776,147.3341,147.2784,0.23775,0.25138,0.267,88.105,87.9415,87.7973,1.605,1.65,112.53,112.4965,112.371,112.2302,1.18889,1.22611,1.25667,-0.02629,-0.029,-0.00657
7/17/2017,147.047,147.0355,146.9924,146.9357,0.23813,0.252,0.26763,87.852,87.6886,87.5454,1.61,1.65,112.63,112.5949,112.4667,112.324,1.19111,1.22833,1.25667,-0.02629,-0.02914,-0.00957
7/18/2017,146.145,146.1319,146.0875,146.0287,0.23813,0.25238,0.26644,88.717,88.5511,88.3978,1.605,1.65,112.07,112.0328,111.9056,111.755,1.18944,1.22778,1.25667,-0.04014,-0.03871,-0.01486
7/19/2017,145.816,145.8059,145.7669,145.7092,0.23781,0.254,0.26763,89.036,88.8811,88.7251,1.605,1.65,111.97,111.9364,111.8195,111.6682,1.19,1.22889,1.25722,-0.03371,-0.02836,-0.00771
7/20/2017,145.173,145.1644,145.1256,145.0684,0.23781,0.25506,0.27031,89.057,88.904,88.7441,1.6,1.65,111.91,111.8779,111.7619,111.6072,1.19056,1.22722,1.25833,-0.02257,-0.03221,-0.00557
7/21/2017,144.443,144.4349,144.398,144.3436,0.23831,0.25456,0.27013,87.97,87.82,87.6674,1.6,1.645,111.13,111.0981,110.9843,110.836,1.19222,1.23222,1.26056,-0.01686,-0.02643,-0.00514
7/24/2017,144.743,144.7357,144.6933,144.644,0.23925,0.25313,0.26806,88.035,87.8735,87.7306,1.595,1.64,111.1,111.0688,110.9449,110.806,1.19444,1.23278,1.26,-0.00629,-0.02643,-0.00657
7/25/2017,145.718,145.7103,145.6732,145.6213,0.23781,0.25419,0.26738,88.803,88.6465,88.4961,1.59,1.64,111.89,111.8585,111.7394,111.593,1.19389,1.23278,1.25667,-0.00557,-0.026,-0.00729
7/26/2017,145.882,145.8724,145.8324,145.7802,0.24094,0.2545,0.268,89,88.8454,88.6903,1.59,1.645,111.18,111.1472,111.031,110.881,1.19389,1.23333,1.25778,-0.01229,-0.03114,-0.01129
7/27/2017,145.36,145.3501,145.3172,145.2682,0.23781,0.25356,0.26844,88.641,88.49,88.3461,1.59,1.645,111.26,111.2271,111.1142,110.9755,1.19444,1.23389,1.25722,-0.02371,-0.03471,-0.01507
7/28/2017,145.373,145.3636,145.3294,145.2632,0.23781,0.25388,0.26731,88.403,88.2532,88.0774,1.59,1.645,110.68,110.648,110.5354,110.366,1.19667,1.23167,1.25833,-0.00843,-0.028,-0.03007
7/31/2017,145.697,145.6878,145.6504,145.5905,0.24281,0.25231,0.26606,88.237,88.0746,87.9187,1.59,1.645,110.26,110.2284,110.1023,109.952,1.19667,1.23167,1.25556,-0.012,-0.03443,-0.03264
8/1/2017,145.708,145.6976,145.6586,145.5988,0.23825,0.25388,0.26825,87.945,87.7882,87.6344,1.595,1.645,110.36,110.3277,110.2055,110.0524,1.19611,1.23167,1.25611,-0.00986,-0.03014,-0.02693
8/2/2017,146.395,146.3813,146.3473,146.2818,0.243,0.2545,0.27019,88.229,88.0757,87.9154,1.595,1.645,110.72,110.6745,110.5709,110.4104,1.19778,1.23056,1.25778,-0.021,-0.03443,-0.02836
8/3/2017,144.582,144.5742,144.5387,144.4655,0.24113,0.25513,0.27288,87.479,87.3305,87.1558,1.595,1.645,110.05,110.0199,109.9086,109.7275,1.19611,1.23056,1.25778,-0.00643,-0.02943,-0.03193
8/4/2017,144.339,144.3282,144.2922,144.2212,0.23813,0.2495,0.26238,87.752,87.5915,87.431,1.595,1.645,110.69,110.6574,110.5456,110.3673,1.19944,1.22889,1.25944,-0.02386,-0.03521,-0.03907
8/8/2017,143.334,143.326,143.2922,143.228,0.23719,0.25013,0.26469,87.321,87.1703,87.0097,1.595,1.645,110.32,110.2897,110.1756,110.0136,1.19611,1.23056,1.25944,-0.02557,-0.03386,-0.03357
8/9/2017,143.139,143.1269,143.093,143.0184,0.23656,0.24956,0.26438,86.82,86.6709,86.4934,1.595,1.645,110.07,110.0361,109.9244,109.745,1.19667,1.22889,1.26,-0.03114,-0.03743,-0.03893
8/10/2017,141.721,141.7097,141.6729,141.6008,0.23813,0.24731,0.261,85.999,85.8509,85.6789,1.595,1.645,109.2,109.1675,109.0557,108.8813,1.19667,1.22889,1.26222,-0.04443,-0.04129,-0.0365
8/11/2017,142.086,142.0733,142.0369,141.9646,0.23806,0.24963,0.26331,86.2,86.0497,85.8756,1.595,1.645,109.19,109.1562,109.0435,108.868,1.19889,1.22667,1.26111,-0.04314,-0.03986,-0.03936
8/14/2017,142.126,142.1136,142.0677,142.0034,0.23931,0.2515,0.26363,86.077,85.9101,85.7565,1.6,1.645,109.63,109.5953,109.4635,109.3067,1.19722,1.22778,1.26222,-0.04457,-0.04236,-0.0465
8/15/2017,142.426,142.414,142.3724,142.3039,0.23844,0.25044,0.26288,86.559,86.399,86.2402,1.595,1.645,110.67,110.6357,110.509,110.3461,1.19722,1.22833,1.26222,-0.02943,-0.03393,-0.0415
8/16/2017,142.057,142.0452,142.0032,141.9323,0.23719,0.25144,0.26375,87.325,87.1676,87.0018,1.595,1.645,110.19,110.1565,110.0356,109.8682,1.19722,1.22833,1.26278,-0.04014,-0.04207,-0.05029
8/17/2017,140.996,140.9835,140.9476,140.8732,0.23719,0.25263,0.265,86.4,86.252,86.0736,1.595,1.645,109.57,109.5375,109.4245,109.244,1.19778,1.23056,1.26389,-0.02086,-0.0335,-0.04279
8/18/2017,140.438,140.4267,140.3868,140.3123,0.23656,0.25138,0.2625,86.567,86.4172,86.2419,1.595,1.645,109.18,109.1474,109.0329,108.8564,1.19944,1.235,1.26389,-0.03014,-0.03636,-0.0485
8/21/2017,140.592,140.5829,140.5405,140.474,0.23719,0.25131,0.26281,86.523,86.3676,86.209,1.595,1.645,108.98,108.9491,108.8257,108.665,1.19778,1.23556,1.26389,-0.02229,-0.03407,-0.04707
8/22/2017,140.505,140.4976,140.4638,140.3996,0.23594,0.25131,0.26438,86.684,86.5363,86.3746,1.595,1.645,109.57,109.54,109.4256,109.2625,1.19722,1.23611,1.26389,-0.01843,-0.03157,-0.04529
8/23/2017,139.576,139.5665,139.5314,139.4656,0.23594,0.25131,0.26438,86.19,86.0446,85.8788,1.595,1.65,109.04,109.0079,108.8966,108.7295,1.19444,1.23444,1.26833,-0.02129,-0.03871,-0.04829
