Date,1MUSD,2MUSD,3MUSD,6MUSD,12MUSD,1MJPY,2MJPY,3MJPY,6MJPY,12MJPY
27.11.2018,2.34931,2.499,2.706,2.88444,3.13075,-0.1095,-0.12783,-0.11183,0.0035,0.113
26.11.2018,2.33675,2.49525,2.70681,2.89275,3.12838,-0.11717,-0.135,-0.11133,0.00533,0.11633
23.11.2018,2.32188,2.49538,2.69119,2.88625,3.12075,-0.10967,-0.12783,-0.10783,0.0075,0.11683
22.11.2018,2.31488,2.48013,2.68925,2.88725,3.1095,-0.11067,-0.12617,-0.10917,0.00617,0.11867
21.11.2018,2.31513,2.47313,2.67694,2.88588,3.11038,-0.10617,-0.1295,-0.11067,0.00217,0.118
20.11.2018,2.3055,2.4585,2.65313,2.86325,3.09713,-0.10967,-0.12267,-0.10933,0.00517,0.119
19.11.2018,2.30025,2.45769,2.64581,2.86575,3.10738,-0.10833,-0.123,-0.10333,0.00733,0.1195
16.11.2018,2.30088,2.45213,2.6445,2.86263,3.12363,-0.11133,-0.11867,-0.10533,0.00683,0.119
15.11.2018,2.3025,2.44913,2.64,2.86019,3.11838,-0.10517,-0.12283,-0.11017,0.006,0.12
14.11.2018,2.31038,2.44531,2.629,2.86344,3.12963,-0.10067,-0.12733,-0.10617,0.00783,0.11933
13.11.2018,2.3065,2.44413,2.61613,2.855,3.13206,-0.09383,-0.1215,-0.10133,0.0125,0.123
12.11.2018,2.30663,2.44525,2.61413,2.85538,3.13475,-0.098,-0.11633,-0.09883,0.01233,0.1235
09.11.2018,2.31438,2.45513,2.61813,2.858,3.14413,-0.10083,-0.119,-0.10333,0.009,0.12183
08.11.2018,2.31844,2.45863,2.61463,2.85763,3.14075,-0.107,-0.12183,-0.1035,0.00683,0.122
07.11.2018,2.31531,2.4455,2.60113,2.8435,3.12513,-0.1065,-0.12117,-0.0995,0.00883,0.1235
06.11.2018,2.31688,2.42863,2.59125,2.8415,3.11638,-0.101,-0.11783,-0.09483,0.011,0.12333
05.11.2018,2.316,2.4295,2.58925,2.83575,3.11688,-0.106,-0.11433,-0.094,0.01367,0.12117
02.11.2018,2.31788,2.42625,2.59238,2.82888,3.10488,-0.10067,-0.108,-0.09517,0.0095,0.12183
01.11.2018,2.31356,2.418,2.5815,2.8165,3.09613,-0.10233,-0.10467,-0.08883,0.01517,0.12733
31.10.2018,2.30688,2.39638,2.5585,2.80013,3.08375,-0.10067,-0.09967,-0.08633,0.01517,0.13017
30.10.2018,2.29938,2.39338,2.541,2.79625,3.07088,-0.10483,-0.09133,-0.09183,0.0155,0.12867
29.10.2018,2.302,2.39106,2.52663,2.78175,3.06375,-0.10233,-0.0845,-0.09,0.0155,0.12883
26.10.2018,2.29669,2.38531,2.52038,2.77675,3.05675,-0.10617,-0.09783,-0.0955,0.01617,0.13133
25.10.2018,2.29494,2.37975,2.50925,2.77413,3.05175,-0.10783,-0.09933,-0.09517,0.01467,0.13067
24.10.2018,2.29406,2.36463,2.508,2.75975,3.03938,-0.10433,-0.099,-0.08983,0.01633,0.13067
23.10.2018,2.28138,2.35613,2.48988,2.74756,3.03438,-0.1075,-0.0995,-0.09433,0.01383,0.13
22.10.2018,2.2865,2.36113,2.48738,2.72931,3.031,-0.1075,-0.09783,-0.09133,0.01367,0.12533
19.10.2018,2.28188,2.35538,2.47719,2.7235,3.02038,-0.10633,-0.09667,-0.09067,0.01233,0.125
18.10.2018,2.27963,2.34838,2.469,2.69413,3.00056,-0.10483,-0.09733,-0.089,0.01117,0.1265
17.10.2018,2.282,2.3335,2.44963,2.66138,2.96575,-0.09983,-0.0925,-0.0835,0.013,0.12633
16.10.2018,2.28713,2.33575,2.44456,2.6575,2.96713,-0.1025,-0.09383,-0.0835,0.01417,0.12533
15.10.2018,2.2895,2.344,2.44881,2.65375,2.96681,-0.10783,-0.09467,-0.088,0.00983,0.12933
12.10.2018,2.27975,2.33413,2.43644,2.65213,2.96338,-0.10733,-0.09433,-0.09083,0.006,0.1245
11.10.2018,2.2795,2.33075,2.43631,2.63525,2.95425,-0.10333,-0.0895,-0.08317,0.00783,0.12883
10.10.2018,2.28319,2.3225,2.42519,2.63625,2.96913,-0.10083,-0.08883,-0.07717,0.00933,0.1285
09.10.2018,2.28713,2.314,2.42044,2.629,2.962,-0.1,-0.08783,-0.076,0.01083,0.13033
08.10.2018,2.28406,2.32175,2.41425,2.626,2.95788,-0.09983,-0.08667,-0.073,0.013,0.13683
05.10.2018,2.27669,2.31875,2.40806,2.62288,2.95831,-0.09783,-0.084,-0.06917,0.01533,0.13683
04.10.2018,2.28063,2.32388,2.40963,2.6235,2.95688,-0.09817,-0.083,-0.06983,0.01683,0.13583
03.10.2018,2.27925,2.31925,2.40825,2.60888,2.92725,-0.09583,-0.08,-0.0655,0.015,0.13483
02.10.2018,2.27394,2.31988,2.4075,2.607,2.92475,-0.0805,-0.06433,-0.05817,0.01867,0.1385
01.10.2018,2.26513,2.30975,2.39813,2.60625,2.9255,-0.07933,-0.064,-0.05317,0.02167,0.138
28.09.2018,2.26056,2.31075,2.39838,2.60388,2.91863,-0.084,-0.06417,-0.05483,0.02,0.13867
27.09.2018,2.256,2.30375,2.396,2.6005,2.91738,-0.07883,-0.0575,-0.04667,0.0165,0.13833
26.09.2018,2.24219,2.29425,2.38613,2.5935,2.9145,-0.09583,-0.07,-0.03917,0.0165,0.13783
25.09.2018,2.23006,2.283,2.381,2.59538,2.91188,-0.10017,-0.066,-0.0435,0.01867,0.13883
24.09.2018,2.21819,2.2725,2.37363,2.59363,2.90888,-0.09833,-0.06217,-0.03883,0.02217,0.13867
21.09.2018,2.21581,2.26788,2.37263,2.592,2.90825,-0.09833,-0.06383,-0.04133,0.01883,0.13883
20.09.2018,2.21219,2.2635,2.36638,2.58488,2.89663,-0.10167,-0.0655,-0.04133,0.02233,0.13883
19.09.2018,2.18244,2.2475,2.35338,2.57175,2.88713,-0.1,-0.06383,-0.03967,0.024,0.139
18.09.2018,2.16525,2.2375,2.3375,2.56788,2.8795,-0.1,-0.064,-0.0385,0.02233,0.13867
17.09.2018,2.16813,2.23363,2.33875,2.57075,2.87944,-0.09083,-0.0615,-0.03683,0.024,0.1385
14.09.2018,2.16469,2.23175,2.33713,2.56875,2.88019,-0.09083,-0.05983,-0.03683,0.02233,0.1385
13.09.2018,2.15844,2.231,2.33413,2.56713,2.87344,-0.08083,-0.06317,-0.04017,0.02267,0.13833
12.09.2018,2.13444,2.21475,2.3315,2.56063,2.86456,-0.08,-0.06283,-0.03983,0.02283,0.1385
11.09.2018,2.14794,2.22113,2.33425,2.55775,2.8685,-0.0725,-0.061,-0.03933,0.02433,0.1385
10.09.2018,2.13894,2.21725,2.33425,2.55225,2.86263,-0.0775,-0.06317,-0.03817,0.02433,0.13783
07.09.2018,2.131,2.21088,2.33125,2.5415,2.8455,-0.08083,-0.06317,-0.0365,0.02317,0.1385
06.09.2018,2.13256,2.2095,2.32706,2.54419,2.84906,-0.08217,-0.0615,-0.03483,0.02567,0.13783
05.09.2018,2.1205,2.20688,2.31681,2.54056,2.84394,-0.08017,-0.06283,-0.03817,0.025,0.13783
04.09.2018,2.12031,2.21188,2.32275,2.539,2.84288,-0.07683,-0.06083,-0.036,0.02517,0.13783
03.09.2018,2.1095,2.20638,2.31563,2.535,2.83888,-0.07933,-0.05867,-0.03567,0.02683,0.13783
31.08.2018,2.11375,2.20613,2.32075,2.53563,2.84,-0.0755,-0.05617,-0.03233,0.02667,0.13833
30.08.2018,2.10375,2.2085,2.32125,2.53388,2.84238,-0.076,-0.05667,-0.03117,0.02667,0.13817
29.08.2018,2.07588,2.195,2.31263,2.5275,2.833,-0.07183,-0.05067,-0.02867,0.0265,0.138
28.08.2018,2.07488,2.19963,2.31475,2.52825,2.82813,-0.07517,-0.05083,-0.032,0.02483,0.1375
24.08.2018,2.07275,2.196,2.31725,2.523,2.82,-0.07517,-0.04917,-0.03033,0.02883,0.13783
23.08.2018,2.06475,2.197,2.31138,2.51613,2.812,-0.0735,-0.0525,-0.03117,0.0295,0.13783
22.08.2018,2.066,2.1895,2.31175,2.5125,2.808,-0.07517,-0.05083,-0.03367,0.027,0.1375
21.08.2018,2.06588,2.19138,2.31025,2.51288,2.80775,-0.074,-0.05017,-0.032,0.02867,0.13767
20.08.2018,2.067,2.19125,2.30963,2.50863,2.813,-0.07633,-0.0585,-0.03783,0.02717,0.1375
17.08.2018,2.06938,2.18588,2.31188,2.51075,2.813,-0.07317,-0.0545,-0.03733,0.02867,0.136
16.08.2018,2.07738,2.19613,2.32225,2.5135,2.81663,-0.07317,-0.0545,-0.03317,0.03017,0.13833
15.08.2018,2.06,2.18275,2.31175,2.51063,2.81488,-0.0675,-0.05067,-0.03117,0.03083,0.13833
14.08.2018,2.0635,2.18263,2.31519,2.51238,2.8135,-0.07033,-0.05183,-0.0345,0.02933,0.136
13.08.2018,2.06269,2.17838,2.31375,2.50763,2.803,-0.07583,-0.059,-0.04167,0.023,0.13117
10.08.2018,2.06675,2.18638,2.31925,2.51213,2.8155,-0.07233,-0.054,-0.04083,0.02317,0.1315
09.08.2018,2.06731,2.19238,2.338,2.51713,2.8275,-0.06983,-0.054,-0.03917,0.01783,0.13133
08.08.2018,2.06344,2.1855,2.3405,2.517,2.82775,-0.07017,-0.05867,-0.0425,0.01383,0.129
07.08.2018,2.07113,2.18381,2.34144,2.52238,2.82431,-0.07083,-0.05883,-0.0425,0.01083,0.12367
06.08.2018,2.08256,2.17844,2.34325,2.52163,2.82688,-0.069,-0.05983,-0.03883,0.013,0.12383
03.08.2018,2.07931,2.18238,2.343,2.52475,2.82738,-0.06817,-0.054,-0.03217,0.01517,0.123
02.08.2018,2.08019,2.18206,2.3405,2.5305,2.82775,-0.06817,-0.05583,-0.03467,0.015,0.123
01.08.2018,2.08213,2.18075,2.34825,2.53363,2.83213,-0.0665,-0.05533,-0.03283,0.01483,0.123
31.07.2018,2.08138,2.17906,2.34856,2.5305,2.82781,-0.06833,-0.05733,-0.032,0.0145,0.12267
30.07.2018,2.0815,2.17363,2.34313,2.5305,2.82125,-0.06933,-0.05483,-0.03517,0.01,0.122
27.07.2018,2.07675,2.16875,2.34238,2.52988,2.82138,-0.06417,-0.04783,-0.031,0.01367,0.12317
26.07.2018,2.07163,2.17138,2.33888,2.52863,2.81663,-0.0695,-0.0495,-0.03517,0.01617,0.12633
25.07.2018,2.07688,2.174,2.33688,2.5225,2.80775,-0.06917,-0.051,-0.03683,0.01867,0.12817
24.07.2018,2.07013,2.17238,2.33488,2.5225,2.808,-0.06567,-0.04817,-0.036,0.01867,0.128
23.07.2018,2.06363,2.16463,2.33531,2.52088,2.79919,-0.07083,-0.05067,-0.04033,0.01683,0.12717
20.07.2018,2.069,2.17938,2.34156,2.52425,2.80163,-0.069,-0.04917,-0.03867,0.0165,0.12417
19.07.2018,2.081,2.17963,2.34706,2.52725,2.80744,-0.06883,-0.04917,-0.0395,0.01717,0.12167
18.07.2018,2.08625,2.179,2.3475,2.52663,2.80088,-0.0695,-0.048,-0.0395,0.0165,0.12333
17.07.2018,2.08175,2.17313,2.34194,2.52313,2.79575,-0.062,-0.047,-0.03533,0.01917,0.12333
16.07.2018,2.0785,2.1735,2.33263,2.5185,2.78775,-0.067,-0.047,-0.04033,0.01567,0.12
13.07.2018,2.07325,2.17338,2.336,2.52088,2.78688,-0.07183,-0.05033,-0.04283,0.01483,0.12167
12.07.2018,2.07163,2.17313,2.33919,2.51963,2.78531,-0.068,-0.04533,-0.037,0.0155,0.12167
11.07.2018,2.07425,2.17288,2.337,2.51238,2.77844,-0.0655,-0.049,-0.043,0.01383,0.12
10.07.2018,2.0665,2.16713,2.33744,2.51188,2.78094,-0.07033,-0.04817,-0.04283,0.01217,0.11833
09.07.2018,2.0775,2.17175,2.33313,2.50875,2.77594,-0.07033,-0.05,-0.0435,0.006,0.11483
06.07.2018,2.08625,2.16938,2.33144,2.50813,2.77375,-0.07517,-0.05317,-0.046,0.01117,0.119
05.07.2018,2.09713,2.17756,2.33863,2.52025,2.784,-0.07017,-0.043,-0.04183,0.01083,0.11717
04.07.2018,2.08725,2.1715,2.33731,2.50594,2.77344,-0.071,-0.0455,-0.04183,0.01083,0.118
03.07.2018,2.08588,2.17475,2.33725,2.50688,2.77313,-0.076,-0.04967,-0.04517,0.005,0.1155
02.07.2018,2.09994,2.17319,2.3425,2.50969,2.77156,-0.07267,-0.04967,-0.0435,0.00367,0.11633
29.06.2018,2.09025,2.16913,2.33575,2.50125,2.76406,-0.07417,-0.05133,-0.045,0.0055,0.11567
28.06.2018,2.09213,2.17288,2.33738,2.50125,2.76313,-0.06367,-0.04767,-0.0475,0.009,0.1185
27.06.2018,2.0935,2.17113,2.33438,2.50063,2.76281,-0.07983,-0.05583,-0.03833,0.02067,0.12183
26.06.2018,2.10188,2.16888,2.33563,2.5025,2.77094,-0.0665,-0.0475,-0.03917,0.019,0.1235
25.06.2018,2.10288,2.16963,2.337,2.5025,2.76594,-0.07683,-0.05517,-0.04317,0.01533,0.11667
22.06.2018,2.09775,2.17881,2.33888,2.5075,2.77688,-0.09017,-0.061,-0.05067,0.00533,0.11233
21.06.2018,2.09113,2.17231,2.33506,2.50438,2.77031,-0.07883,-0.05467,-0.04117,0.0165,0.11733
20.06.2018,2.08363,2.16525,2.33188,2.50088,2.7725,-0.08233,-0.058,-0.04283,0.014,0.11317
19.06.2018,2.08788,2.15425,2.33025,2.495,2.7625,-0.08567,-0.06383,-0.047,0.01567,0.114
18.06.2018,2.08375,2.1505,2.32469,2.49688,2.77188,-0.08283,-0.05933,-0.04117,0.01417,0.11317
15.06.2018,2.08494,2.15175,2.32594,2.50375,2.77219,-0.079,-0.0565,-0.0405,0.01583,0.11483
14.06.2018,2.08506,2.15175,2.33469,2.50288,2.77188,-0.07883,-0.05817,-0.0405,0.0145,0.10983
13.06.2018,2.07325,2.14925,2.34063,2.50013,2.76688,-0.07667,-0.056,-0.03517,0.0165,0.11017
12.06.2018,2.05725,2.14675,2.33563,2.49875,2.76469,-0.07667,-0.05433,-0.03517,0.01733,0.11183
11.06.2018,2.04738,2.137,2.33263,2.49313,2.75794,-0.08,-0.05433,-0.03517,0.01967,0.1135
08.06.2018,2.04617,2.13489,2.32631,2.48875,2.74025,-0.07616,-0.05217,-0.03383,0.01795,0.1125
07.06.2018,2.04638,2.13525,2.32713,2.49188,2.75375,-0.07314,-0.051,-0.03217,0.02268,0.11683
06.06.2018,2.02961,2.12366,2.32088,2.48375,2.74088,-0.06814,-0.04433,-0.02633,0.02268,0.11433
05.06.2018,2.02454,2.12279,2.31919,2.47963,2.73888,-0.0578,-0.03933,-0.01883,0.02685,0.1185
04.06.2018,2.01297,2.11838,2.31381,2.484,2.74011,-0.06097,-0.04183,-0.02267,0.02435,0.11767
01.06.2018,2.00468,2.11126,2.31781,2.47438,2.72413,-0.0593,-0.04333,-0.02567,0.02268,0.116
31.05.2018,2.0007,2.10686,2.32125,2.47375,2.71813,-0.05013,-0.04,-0.01817,0.02292,0.1135
30.05.2018,1.98246,2.09677,2.30031,2.46688,2.7,-0.03979,-0.03359,-0.014,0.0255,0.11517
29.05.2018,1.98031,2.09718,2.30719,2.47,2.7075,-0.03975,-0.0445,-0.01483,0.02542,0.12017
25.05.2018,1.97563,2.09942,2.31813,2.48188,2.73137,-0.04642,-0.04917,-0.02783,0.02292,0.12017
24.05.2018,1.96827,2.0989,2.31938,2.485,2.73742,-0.04475,-0.04583,-0.0245,0.02375,0.1205
23.05.2018,1.95969,2.10105,2.33,2.4975,2.75409,-0.04609,-0.0535,-0.03267,0.01952,0.11883
22.05.2018,1.96538,2.1075,2.33,2.49938,2.76402,-0.04725,-0.05267,-0.0285,0.02225,0.11883
21.05.2018,1.96125,2.10675,2.33,2.49875,2.76523,-0.04725,-0.05267,-0.0285,0.02329,0.11633
18.05.2018,1.95275,2.10375,2.32938,2.49875,2.76482,-0.04392,-0.051,-0.02517,0.0233,0.11967
17.05.2018,1.94775,2.10338,2.33125,2.49938,2.76648,-0.04375,-0.04917,-0.02417,0.0251,0.11883
16.05.2018,1.935,2.09369,2.32563,2.49438,2.76148,-0.04192,-0.0455,-0.023,0.02579,0.12217
15.05.2018,1.93875,2.09167,2.32063,2.4925,2.75386,-0.04021,-0.04488,-0.02817,0.02383,0.11517
14.05.2018,1.93375,2.08569,2.33,2.50063,2.75748,-0.04933,-0.0525,-0.034,0.0206,0.11183
11.05.2018,1.91871,2.08652,2.3425,2.515,2.76579,-0.04767,-0.05067,-0.03717,0.02173,0.112
10.05.2018,1.91839,2.09171,2.355,2.51688,2.76813,-0.0475,-0.0455,-0.03867,0.02106,0.11317
09.05.2018,1.92851,2.08636,2.35575,2.51813,2.77094,-0.04733,-0.04217,-0.032,0.02354,0.11483
08.05.2018,1.92851,2.08186,2.3525,2.52375,2.77094,-0.0495,-0.04467,-0.037,0.02605,0.11483
04.05.2018,1.9277,2.08257,2.36906,2.52019,2.77666,-0.0445,-0.04633,-0.03117,0.02683,0.119
03.05.2018,1.9227,2.08476,2.36313,2.51488,2.77273,-0.0445,-0.04633,-0.02783,0.02767,0.1215
02.05.2018,1.91713,2.08258,2.36294,2.51269,2.77685,-0.0455,-0.04717,-0.027,0.02778,0.12067
01.05.2018,1.90875,2.07959,2.35375,2.51425,2.76598,-0.05217,-0.05217,-0.032,0.02277,0.11733
30.04.2018,1.90932,2.0656,2.36294,2.51175,2.77004,-0.04783,-0.04683,-0.03033,0.0227,0.119
27.04.2018,1.90701,2.06111,2.35805,2.51956,2.78031,-0.0495,-0.0455,-0.0295,0.0228,0.11817
26.04.2018,1.90076,2.05582,2.35878,2.52175,2.76993,-0.04933,-0.0455,-0.03117,0.02292,0.11817
25.04.2018,1.89988,2.06313,2.36561,2.51925,2.77188,-0.04767,-0.03607,-0.03,0.02286,0.11817
24.04.2018,1.89826,2.06063,2.36167,2.51625,2.76875,-0.0465,-0.0367,-0.03167,0.02408,0.11683
23.04.2018,1.89711,2.05938,2.35954,2.51563,2.76875,-0.0465,-0.03665,-0.03667,0.02084,0.11517
20.04.2018,1.89695,2.05813,2.35923,2.51125,2.76031,-0.04267,-0.03509,-0.03417,0.0225,0.11683
19.04.2018,1.89826,2.05625,2.36156,2.50938,2.75844,-0.04267,-0.03507,-0.035,0.02408,0.11517
18.04.2018,1.89707,2.04625,2.35866,2.50313,2.7475,-0.04451,-0.0369,-0.03683,0.02227,0.11433
17.04.2018,1.89563,2.04188,2.35539,2.50125,2.74606,-0.0445,-0.0395,-0.03933,0.01808,0.11017
16.04.2018,1.89426,2.04063,2.35509,2.50313,2.74406,-0.04467,-0.03783,-0.04417,0.01558,0.11183
13.04.2018,1.8955,2.0375,2.35281,2.49,2.73094,-0.04183,-0.035,-0.035,0.01763,0.1135
12.04.2018,1.89688,2.0355,2.34769,2.48188,2.71719,-0.04385,-0.03667,-0.03967,0.02085,0.11517
11.04.2018,1.89563,2.02788,2.34163,2.4725,2.7095,-0.04749,-0.03764,-0.038,0.02001,0.116
10.04.2018,1.89438,2.02538,2.33903,2.4675,2.70419,-0.04999,-0.03599,-0.03717,0.01917,0.11433
09.04.2018,1.89713,2.0235,2.3373,2.47063,2.70356,-0.04986,-0.04168,-0.03967,0.01606,0.11517
06.04.2018,1.89713,2.02225,2.33746,2.47219,2.70825,-0.04869,-0.03583,-0.03517,0.01967,0.11433
05.04.2018,1.89519,2.02188,2.33063,2.46625,2.70031,-0.04517,-0.03567,-0.03133,0.0214,0.1145
04.04.2018,1.89063,2.01663,2.32461,2.46,2.68094,-0.04851,-0.03817,-0.038,0.01808,0.1145
03.04.2018,1.8775,1.99788,2.32084,2.45988,2.67,-0.04402,-0.03217,-0.038,0.01977,0.115
29.03.2018,1.88313,1.99944,2.31175,2.4524,2.66263,-0.04153,-0.03031,-0.03133,0.02317,0.11917
28.03.2018,1.88688,2.00344,2.308,2.44403,2.6595,-0.04948,-0.04009,-0.02983,0.013,0.113
27.03.2018,1.87688,1.99438,2.302,2.45299,2.67138,-0.05,-0.04429,-0.03483,0.01383,0.10967
26.03.2018,1.87688,1.99688,2.29496,2.4538,2.672,-0.06283,-0.05217,-0.04233,0.01133,0.108
23.03.2018,1.875,1.99338,2.29155,2.44971,2.66638,-0.07367,-0.05717,-0.04233,0.01297,0.10883
22.03.2018,1.8715,1.9915,2.28557,2.4473,2.677,-0.06783,-0.05383,-0.044,0.013,0.108
21.03.2018,1.86125,1.97525,2.27108,2.43422,2.67638,-0.07417,-0.05883,-0.04983,0.013,0.10717
20.03.2018,1.85382,1.961,2.24814,2.40988,2.65138,-0.0675,-0.05765,-0.04983,0.013,0.1105
19.03.2018,1.84067,1.94675,2.22249,2.3905,2.63325,-0.07683,-0.0655,-0.05567,0.01466,0.10717
16.03.2018,1.82207,1.9345,2.20175,2.36363,2.6145,-0.0685,-0.06093,-0.0515,0.01797,0.108
15.03.2018,1.8082,1.91613,2.1775,2.34175,2.60138,-0.08683,-0.073,-0.05817,0.0105,0.10717
14.03.2018,1.78638,1.90075,2.145,2.32113,2.59013,-0.08167,-0.063,-0.053,0.01794,0.113
13.03.2018,1.7766,1.89038,2.1245,2.30425,2.57763,-0.085,-0.073,-0.06133,0.01367,0.112
12.03.2018,1.76495,1.88038,2.10688,2.28675,2.56263,-0.07,-0.06617,-0.05467,0.01617,0.10867
09.03.2018,1.75032,1.87145,2.08875,2.26863,2.5445,-0.0835,-0.07117,-0.05633,0.01617,0.11117
08.03.2018,1.73957,1.86058,2.0714,2.25925,2.53263,-0.07417,-0.06467,-0.05033,0.017,0.1115
07.03.2018,1.71794,1.84861,2.05725,2.2455,2.51856,-0.0825,-0.06967,-0.05367,0.0115,0.1055
06.03.2018,1.71131,1.84193,2.04728,2.24051,2.512,-0.08583,-0.06967,-0.05367,0.0115,0.10633
05.03.2018,1.7017,1.83064,2.0349,2.22929,2.49794,-0.07617,-0.0645,-0.05033,0.01317,0.10717
02.03.2018,1.6905,1.82686,2.02519,2.22843,2.49669,-0.08567,-0.06867,-0.0585,0.01,0.1105
01.03.2018,1.6862,1.82349,2.02457,2.22488,2.5075,-0.089,-0.06867,-0.0585,0.0095,0.1055
28.02.2018,1.67007,1.81399,2.01719,2.22375,2.50219,-0.08033,-0.07033,-0.06017,0.007,0.0985
27.02.2018,1.66418,1.80214,2.00625,2.21125,2.48125,-0.06367,-0.06333,-0.06183,0.00367,0.096
26.02.2018,1.648,1.78893,1.98419,2.20113,2.46938,-0.0415,-0.06433,-0.0585,0.00283,0.096
23.02.2018,1.6312,1.77781,1.95625,2.18188,2.45969,-0.044,-0.076,-0.07017,-0.00717,0.09267
22.02.2018,1.6207,1.76399,1.94363,2.168,2.44969,-0.041,-0.07367,-0.069,-0.00483,0.09567
21.02.2018,1.60251,1.74914,1.91975,2.1455,2.42563,-0.04067,-0.07367,-0.07067,-0.00483,0.09483
20.02.2018,1.59563,1.74219,1.90394,2.12863,2.40844,-0.03317,-0.07133,-0.068,-0.00083,0.09817
19.02.2018,1.59563,1.73311,1.89213,2.11863,2.39813,-0.03833,-0.06633,-0.06383,0.00167,0.09817
16.02.2018,1.59375,1.73006,1.88494,2.10613,2.39063,-0.04665,-0.0755,-0.06717,-0.00333,0.0965
15.02.2018,1.59,1.72266,1.8725,2.09644,2.38125,-0.055,-0.07517,-0.06867,-0.004,0.0985
14.02.2018,1.58813,1.70593,1.85,2.06283,2.33844,-0.05117,-0.073,-0.06367,-0.003,0.09967
13.02.2018,1.5875,1.69949,1.83875,2.05715,2.32688,-0.05333,-0.07467,-0.06767,-0.00467,0.09883
12.02.2018,1.5875,1.69879,1.83338,2.04863,2.31906,-0.05667,-0.07683,-0.066,0.00067,0.104
09.02.2018,1.5832,1.68886,1.82,2.03831,2.31349,-0.05333,-0.0785,-0.066,0.00067,0.099
08.02.2018,1.58077,1.68324,1.8105,2.02633,2.29809,-0.04667,-0.06933,-0.0535,0.00733,0.10267
07.02.2018,1.57932,1.67244,1.79989,2.00438,2.28588,-0.0535,-0.07267,-0.0585,0.00317,0.1035
06.02.2018,1.57926,1.67149,1.7907,1.99188,2.27825,-0.05167,-0.06933,-0.05667,0.00417,0.10283
05.02.2018,1.58007,1.67333,1.79345,2.0008,2.29309,-0.05533,-0.071,-0.05667,0.00333,0.102
02.02.2018,1.57957,1.66899,1.78902,1.99214,2.29051,-0.04783,-0.06467,-0.0505,0.00667,0.1045
01.02.2018,1.57946,1.66724,1.78698,1.983,2.29278,-0.0364,-0.05833,-0.0445,0.01233,0.10967
31.01.2018,1.5797,1.65894,1.77777,1.96625,2.26671,-0.03723,-0.05333,-0.04067,0.01517,0.1105
30.01.2018,1.5747,1.65761,1.7734,1.96625,2.26313,-0.03973,-0.05467,-0.0405,0.01533,0.1105
29.01.2018,1.57345,1.65363,1.77225,1.96719,2.26406,-0.03755,-0.0355,-0.04383,0.01367,0.1105
26.01.2018,1.56777,1.6514,1.7669,1.95965,2.24594,-0.03757,-0.0325,-0.03867,0.01867,0.11133
25.01.2018,1.56693,1.65006,1.76031,1.94969,2.24063,-0.03267,-0.03,-0.037,0.022,0.10967
24.01.2018,1.56137,1.63954,1.75246,1.93738,2.23063,-0.04084,-0.04017,-0.04033,0.017,0.108
23.01.2018,1.56135,1.63934,1.7452,1.92844,2.22469,-0.03574,-0.03517,-0.03533,0.0245,0.10917
22.01.2018,1.56014,1.63934,1.7413,1.9255,2.22781,-0.04259,-0.04017,-0.03783,0.01867,0.11083
19.01.2018,1.56128,1.63475,1.74447,1.93175,2.2275,-0.03834,-0.03459,-0.029,0.02117,0.11083
18.01.2018,1.56118,1.63482,1.7447,1.9255,2.2275,-0.03228,-0.03293,-0.0295,0.01767,0.10667
17.01.2018,1.5575,1.63478,1.73918,1.913,2.21438,-0.03827,-0.03683,-0.03283,0.01433,0.105
16.01.2018,1.55613,1.6328,1.73408,1.90406,2.19563,-0.04132,-0.03615,-0.0345,0.01633,0.11117
15.01.2018,1.55614,1.63255,1.73133,1.89875,2.18869,-0.04125,-0.03597,-0.031,0.01883,0.114
12.01.2018,1.55947,1.63065,1.72152,1.88769,2.17313,-0.04115,-0.03415,-0.031,0.01967,0.114
11.01.2018,1.55945,1.63063,1.72019,1.88027,2.16406,-0.03859,-0.03325,-0.0335,0.02583,0.121
10.01.2018,1.55375,1.6271,1.70911,1.87144,2.15552,-0.03299,-0.02599,-0.02617,0.03017,0.12433
09.01.2018,1.55375,1.625,1.70457,1.86519,2.14633,-0.02698,-0.01827,-0.01767,0.02933,0.1195
08.01.2018,1.55375,1.62372,1.70802,1.86529,2.15075,-0.02942,-0.02075,-0.02267,0.02567,0.11867
05.01.2018,1.5525,1.62194,1.70393,1.86507,2.14953,-0.02953,-0.02671,-0.027,0.02133,0.11533
04.01.2018,1.555,1.62068,1.70381,1.85831,2.13834,-0.03025,-0.02492,-0.032,0.0255,0.11533
03.01.2018,1.55688,1.62041,1.69593,1.84269,2.11782,-0.02342,-0.01817,-0.02633,0.02633,0.11533
02.01.2018,1.56175,1.62205,1.69693,1.83938,2.10933,-0.02359,-0.0215,-0.02483,0.024,0.12033
29.12.2017,1.56425,1.62186,1.69428,1.83707,2.10697,-0.03036,-0.0227,-0.02417,0.0215,0.12017
28.12.2017,1.56775,1.62189,1.69465,1.84363,2.10634,-0.03875,-0.03192,-0.03167,0.015,0.116
27.12.2017,1.569,1.62347,1.69339,1.843,2.11063,-0.06017,-0.0504,-0.034,0.01417,0.1185
22.12.2017,1.56375,1.61674,1.68577,1.83363,2.10216,-0.05241,-0.0341,-0.02267,0.01233,0.12433
21.12.2017,1.55213,1.6067,1.67464,1.82488,2.09091,-0.03584,-0.02584,-0.011,0.0215,0.12183
