Date,GBP_Spot,GBP_1W,GBP_1M,GBP_2M,GBP_LIBOR_1W,GBP_LIBOR_1M,GBP_LIBOR_2M,AUD_Spot,AUD_1M,AUD_2M,AUD_LIBOR_1M,AUD_LIBOR_2M,USD_Spot,USD_1W,USD_1M,USD_2M,USD_LIBOR_1W,USD_LIBOR_1M,USD_LIBOR_2M,JPY_LIBOR_1W,JPY_LIBOR_1M,JPY_LIBOR_2M
3/21/2017,139.402,139.401945,139.401191,139.400598,0.23781,0.25638,0.306,85.918,85.916185,85.914768,1.625,1.725,111.71,111.709785,111.708281,111.707044,0.94611,0.97722,1.02,0.00179,-0.04886,-0.02014
3/22/2017,138.788,138.787947,138.787316,138.786692,0.23781,0.25925,0.3065,85.355,85.353287,85.351809,1.625,1.725,111.16,111.159786,111.158406,111.15713,0.945,0.98389,1.02389,0.00221,-0.04914,-0.01057
3/23/2017,138.908,138.907981,138.907555,138.906949,0.23781,0.2595,0.30475,84.616,84.614457,84.61291,1.625,1.725,110.94,110.93955,110.938595,110.937255,0.94389,0.98167,1.02,-0.00786,0.00729,0.03193
3/24/2017,138.875,138.874892,138.874396,138.873745,0.2375,0.25988,0.30388,84.875,84.87338,84.871867,1.625,1.725,111.34,111.3395,111.33849,111.337165,0.94389,0.98278,1.02278,-0.01429,-0.01486,0.00229
3/27/2017,138.982,138.981785,138.981307,138.980643,0.235,0.25738,0.30513,84.299,84.297452,84.295934,1.625,1.725,110.66,110.659495,110.658543,110.657212,0.94389,0.98222,1.02278,-0.02471,-0.02914,-0.00486
3/28/2017,138.396,138.39586,138.395445,138.394685,0.23469,0.25738,0.30263,84.84,84.838512,84.836931,1.625,1.725,111.15,111.14954,111.148626,111.14723,0.94389,0.98222,1.02056,-0.00971,-0.01271,0.00243
3/29/2017,138.062,138.061914,138.061481,138.060739,0.23656,0.25519,0.30488,85.164,85.162577,85.160932,1.625,1.725,111.04,111.039616,111.038705,111.03727,0.94778,0.98222,1.02444,-0.02257,0.01157,0.016
3/30/2017,139.548,139.547912,139.547396,139.546818,0.23563,0.25669,0.30988,85.513,85.511422,85.510094,1.625,1.725,111.92,111.91976,111.91862,111.917465,0.95667,0.98278,1.02556,-0.00321,0.00129,0.01779
3/31/2017,139.809,139.808904,139.808413,139.807809,0.23594,0.25669,0.30488,84.978,84.97638,84.975124,1.625,1.725,111.39,111.38975,111.388649,111.38748,0.95111,0.98278,1.025,-0.00429,-0.00386,0.01643
4/3/2017,138.467,138.466922,138.466441,138.465866,0.23719,0.25388,0.30925,84.333,84.331498,84.330178,1.63,1.73,110.9,110.89976,110.898687,110.897534,0.95222,0.98333,1.02556,-0.00107,-0.00029,0.01786
4/4/2017,137.762,137.761941,137.76162,137.761064,0.23875,0.25638,0.302,83.777,83.775624,83.774277,1.625,1.725,110.74,110.739772,110.738815,110.737645,0.94889,0.98611,1.02833,-0.00386,0.026,0.03521
4/5/2017,138.194,138.193887,138.193627,138.193065,0.24,0.25638,0.30188,83.799,83.797676,83.796294,1.62,1.725,110.7,110.699767,110.698872,110.697665,0.94778,0.98556,1.02722,-0.00286,0.014,0.03279
4/6/2017,138.172,138.171894,138.171546,138.170935,0.23781,0.25575,0.29938,83.607,83.605645,83.604077,1.62,1.72,110.81,110.809745,110.80882,110.807488,0.94722,0.98944,1.02667,-0.009,-0.00029,0.01686
4/7/2017,137.48,137.479888,137.479519,137.478933,0.23719,0.2555,0.29963,83.299,83.297611,83.296063,1.62,1.72,111.09,111.089726,111.088768,111.087455,0.94722,0.99,1.02611,-0.01071,-0.00029,0.01457
4/10/2017,137.725,137.724911,137.724503,137.723925,0.23688,0.2555,0.29775,83.219,83.217559,83.216067,1.62,1.72,110.94,110.939723,110.938725,110.937424,0.94667,0.98833,1.02611,-0.01071,-0.01271,0.01
4/11/2017,136.926,136.92593,136.92549,136.924958,0.23688,0.25538,0.29763,82.204,82.202496,82.201155,1.62,1.72,109.62,109.619743,109.618695,109.61751,0.94722,0.99,1.02722,-0.00929,-0.00771,0.00771
4/12/2017,136.719,136.718919,136.71847,136.717815,0.23688,0.25563,0.301,82.009,82.007576,82.006084,1.62,1.72,109.03,109.029752,109.028732,109.027515,0.94722,0.99389,1.03333,-0.01043,-0.02171,0.00214
4/13/2017,136.396,136.395934,136.395522,136.394956,0.23563,0.25563,0.29525,82.562,82.560553,82.559109,1.62,1.715,109.09,109.08975,109.088744,109.087365,0.94556,0.99444,1.035,-0.01286,-0.02393,-0.00493
4/18/2017,139.227,139.226915,139.226451,139.225834,0.23688,0.25563,0.29838,81.972,81.97048,81.969121,1.62,1.72,108.43,108.429735,108.428669,108.42744,0.94722,0.99278,1.03667,-0.01429,-0.01714,-0.00064
4/19/2017,139.096,139.095912,139.095468,139.094847,0.23781,0.25688,0.30013,81.61,81.608585,81.607191,1.62,1.715,108.86,108.85974,108.858724,108.857452,0.94611,0.99111,1.03611,-0.01529,-0.01786,-0.00207
4/20/2017,140.074,140.073894,140.073529,140.07283,0.23875,0.2545,0.29963,82.285,82.283654,82.282129,1.615,1.715,109.32,109.319736,109.318814,109.317417,0.94389,0.98833,1.04056,-0.01443,-0.02271,-7.00E-05
4/21/2017,139.81,139.809899,139.809463,139.808827,0.23875,0.2545,0.29425,82.296,82.294579,82.293032,1.615,1.7167,109.09,109.08971,109.088735,109.087395,0.945,0.99056,1.04,-0.01443,-0.01157,0.00471
4/24/2017,140.452,140.451805,140.451489,140.450863,0.23844,0.25613,0.29463,83.087,83.085461,83.084163,1.62,1.72,109.77,109.769512,109.768768,109.767453,0.945,0.99111,1.04611,-0.01707,-0.019,0.00021
4/26/2017,142.692,142.691908,142.691593,142.691004,0.23844,0.25425,0.28613,83.011,83.00956,83.00816,1.62,1.72,111.06,111.05964,111.058742,111.05743,0.94611,0.99278,1.04,-0.01614,-0.01579,-0.00586
4/27/2017,143.568,143.567913,143.567572,143.567014,0.23656,0.25481,0.28575,83.056,83.054622,83.05305,1.615,1.72,111.26,111.25973,111.25878,111.257256,0.94667,0.995,1.03722,-0.01686,-0.01364,-0.00371
4/28/2017,144.378,144.37789,144.377521,144.376928,0.23688,0.25513,0.28513,83.518,83.516581,83.515017,1.615,1.72,111.49,111.48971,111.48873,111.48722,0.95,0.995,1.03722,-0.02186,-0.02121,-0.00929
5/2/2017,144.919,144.918889,144.918544,144.917879,0.24238,0.25481,0.28425,84.388,84.386555,84.384955,1.63,1.73,111.99,111.989705,111.988701,111.987128,0.94778,0.99278,1.04361,-0.02536,-0.02314,-0.01036
5/3/2017,145.093,145.092867,145.092535,145.091853,0.24238,0.25388,0.283,83.691,83.68957,83.687968,1.625,1.72,112.75,112.749675,112.748697,112.747097,0.94833,0.99167,1.04611,-0.02536,-0.021,-0.01036
5/4/2017,145.335,145.334875,145.33451,145.333838,0.23688,0.25531,0.28363,83.324,83.322593,83.321009,1.625,1.72,112.46,112.45971,112.458734,112.457125,0.9475,0.99278,1.06028,-0.03121,-0.02786,-0.01393
5/5/2017,146.398,146.397891,146.397535,146.396892,0.23719,0.25638,0.28188,83.626,83.624605,83.623021,1.64,1.72,112.71,112.709724,112.708765,112.707161,0.94722,0.99444,1.06,-0.02257,-0.01886,-0.00821
5/8/2017,146.553,146.552926,146.552615,146.552054,0.23719,0.25544,0.2815,83.652,83.650525,83.649137,1.625,1.72,113.26,113.25975,113.258778,113.25729,0.94667,0.99411,1.06833,-0.02043,-0.02086,-0.00857
5/9/2017,147.413,147.412927,147.412626,147.412108,0.23719,0.25419,0.27931,83.706,83.704513,83.703105,1.625,1.72,113.98,113.979745,113.978791,113.97729,0.94667,0.98856,1.07,-0.01114,-0.01643,0.00014
5/10/2017,147.857,147.856921,147.856642,147.856075,0.23688,0.255,0.2795,84.195,84.193546,84.192064,1.625,1.715,114.28,114.27974,114.278823,114.277245,0.94722,0.98856,1.07028,-0.00729,-0.01571,-0.00164
5/11/2017,146.727,146.72691,146.726603,146.725924,0.23656,0.25481,0.2815,84.019,84.017591,84.015881,1.62,1.71,113.86,113.859732,113.858785,113.856995,0.94556,0.98911,1.07833,-0.00657,-0.01571,-0.0045
5/12/2017,146.148,146.147883,146.147553,146.146869,0.23688,0.25513,0.27725,83.74,83.73856,83.736878,1.615,1.71,113.38,113.379711,113.37874,113.376975,0.94667,0.99244,1.07778,-0.01157,-0.01821,-0.01271
5/15/2017,146.737,146.736912,146.736555,146.735884,0.23688,0.25513,0.27975,84.352,84.350463,84.348872,1.615,1.71,113.79,113.78973,113.788672,113.787025,0.94778,1.00078,1.07556,-0.01086,-0.02479,-0.01457
5/16/2017,146.116,146.11592,146.115606,146.114913,0.23688,0.25513,0.2785,84.008,84.006557,84.004971,1.615,1.71,113.12,113.11974,113.118746,113.117095,0.94667,0.99911,1.07833,-0.00471,-0.01229,-0.00636
5/17/2017,143.763,143.762905,143.762586,143.761845,0.2375,0.25625,0.27463,82.36,82.358608,82.356986,1.62,1.71,110.83,110.829729,110.82877,110.82709,0.94667,1.00356,1.07833,-0.00764,-0.01807,-0.01393
5/18/2017,144.262,144.261891,144.261556,144.260776,0.23688,0.25488,0.2745,82.71,82.708611,82.706874,1.62,1.705,111.49,111.489685,111.488736,111.48694,0.94722,1.00994,1.07639,-0.00964,-0.017,-0.0155
5/19/2017,145.013,145.012911,145.012545,145.011813,0.23688,0.25263,0.2735,83.004,83.002595,83.000934,1.62,1.705,111.26,111.259736,111.258749,111.257037,0.9475,1.01711,1.09611,-0.00964,-0.0195,-0.01407
5/22/2017,144.688,144.687925,144.687577,144.686866,0.23688,0.25263,0.2735,83.205,83.203524,83.201978,1.62,1.705,111.3,111.29975,111.298698,111.297098,0.94833,1.02939,1.09889,-0.00429,-0.01236,-0.00979
5/23/2017,144.878,144.877932,144.877628,144.87683,0.23719,0.25275,0.27138,83.585,83.583591,83.581965,1.625,1.695,111.78,111.779749,111.778745,111.777036,0.94944,1.02356,1.10139,-0.00464,-0.01171,-0.01264
5/24/2017,144.65,144.649927,144.64961,144.648816,0.23719,0.25281,0.27363,83.664,83.66262,83.660959,1.625,1.695,111.49,111.489744,111.48876,111.487022,0.94967,1.03272,1.11056,-0.00536,-0.016,-0.01229
5/25/2017,144.747,144.746938,144.746619,144.745828,0.23688,0.25281,0.27325,83.367,83.365623,83.363931,1.625,1.695,111.84,111.839753,111.838745,111.836975,0.94967,1.04383,1.12028,-0.00536,-0.01457,-0.01086
5/26/2017,142.503,142.502917,142.50261,142.501784,0.23675,0.25263,0.27338,82.913,82.911602,82.909879,1.63,1.695,111.33,111.32974,111.328714,111.32689,0.94922,1.04467,1.12083,-0.00686,-0.01629,-0.01371
5/30/2017,142.535,142.534925,142.534423,142.533818,0.24113,0.25225,0.26925,82.752,82.750363,82.748971,1.625,1.695,110.85,110.849739,110.848381,110.84696,0.95061,1.0505,1.11444,-0.00714,-0.0285,-0.01836
5/31/2017,142.79,142.789917,142.789421,142.788817,0.23675,0.25144,0.26813,82.31,82.308437,82.307014,1.62,1.685,110.78,110.779742,110.778445,110.776986,0.95156,1.06033,1.12583,-0.00829,-0.03243,-0.01979
6/1/2017,143.441,143.440933,143.44047,143.439849,0.23688,0.25231,0.26813,82.129,82.127522,82.125969,1.62,1.685,111.37,111.369759,111.368505,111.36694,0.95156,1.07589,1.13472,-0.00729,-0.02314,-0.01479
6/2/2017,142.316,142.315938,142.315482,142.31491,0.23688,0.25044,0.26713,82.18,82.17852,82.177003,1.62,1.685,110.4,110.399767,110.398537,110.397058,0.95156,1.08617,1.14306,-0.00729,-0.02229,-0.01657
6/5/2017,142.557,142.556948,142.556508,142.555977,0.23688,0.24919,0.26713,82.696,82.694512,82.69305,1.62,1.685,110.45,110.449775,110.44854,110.447123,0.951,1.08422,1.14167,-0.00571,-0.01986,-0.01514
6/6/2017,141.247,141.246949,141.24648,141.245965,0.23563,0.2495,0.2665,82.129,82.127434,82.126116,1.615,1.68,109.41,109.409775,109.408452,109.407132,0.95322,1.08867,1.145,0,-0.01757,-0.01329
6/7/2017,142.325,142.324962,142.32453,142.323997,0.23563,0.25288,0.26825,82.907,82.905477,82.904094,1.615,1.68,109.82,109.819784,109.818505,109.81713,0.975,1.096,1.15167,-0.00671,-0.02257,-0.01471
6/8/2017,142.552,142.551952,142.55146,142.550884,0.23706,0.25275,0.267,83.039,83.037478,83.036004,1.615,1.68,110.02,110.019753,110.018472,110.016952,1.03544,1.11711,1.16278,-0.007,-0.03214,-0.01621
6/9/2017,140.616,140.615946,140.615424,140.614916,0.23719,0.25138,0.26438,83.088,83.086443,83.085022,1.615,1.675,110.32,110.319739,110.318404,110.316947,1.076,1.12711,1.17278,-0.00757,-0.03786,-0.01621
6/13/2017,140.38,140.37993,140.379374,140.378884,0.23813,0.252,0.26625,82.963,82.96131,82.960014,1.615,1.675,110.07,110.069717,110.068269,110.066977,1.15111,1.15889,1.19167,-0.00086,-0.03464,-0.01479
6/14/2017,139.742,139.741911,139.741315,139.740749,0.23594,0.252,0.26625,83.15,83.148285,83.146876,1.615,1.675,109.58,109.579699,109.578258,109.576855,1.16189,1.17167,1.20111,-0.00086,-0.03821,-0.01479
6/15/2017,141.538,141.537947,141.537427,141.536905,0.2365,0.25131,0.26838,84.073,84.071409,84.069882,1.615,1.675,110.93,110.929712,110.928372,110.926865,1.18833,1.20944,1.23833,-0.00086,-0.03821,-0.0105
6/16/2017,141.743,141.742928,141.742402,141.741846,0.2365,0.252,0.26938,84.479,84.477401,84.47588,1.615,1.675,110.88,110.879701,110.87835,110.876855,1.19,1.21222,1.24389,-0.00657,-0.0375,-0.01129
6/19/2017,142.077,142.076925,142.076414,142.075907,0.2365,0.25163,0.27038,84.758,84.756394,84.754939,1.615,1.675,111.53,111.5297,111.528355,111.526922,1.19278,1.21389,1.24611,-0.007,-0.03607,-0.01129
6/20/2017,140.758,140.757935,140.757442,140.756976,0.23713,0.25106,0.26725,84.483,84.481353,84.479993,1.615,1.675,111.45,111.449709,111.448297,111.44695,1.19389,1.21556,1.24944,-0.00671,-0.03064,-0.00729
6/21/2017,141.136,141.135932,141.135504,141.134982,0.23638,0.25169,0.26513,84.131,84.129452,84.128062,1.615,1.675,111.38,111.379709,111.378396,111.377001,1.19222,1.21556,1.25056,-0.00679,-0.02,-0.00029
6/22/2017,141.183,141.182861,141.182501,141.181892,0.2365,0.25231,0.27013,83.96,83.958492,83.956968,1.615,1.67,111.33,111.3295,111.328422,111.326885,1.195,1.21611,1.25111,-0.02564,-0.0225,-0.00314
6/23/2017,141.545,141.544814,141.544471,141.543863,0.23638,0.25169,0.27144,84.215,84.21347,84.211991,1.615,1.67,111.28,111.27941,111.27838,111.276882,1.18611,1.22,1.25111,-0.04421,-0.03207,-0.00886
6/26/2017,142.304,142.303844,142.303506,142.302942,0.23888,0.25094,0.27056,84.848,84.846459,84.84502,1.615,1.675,111.86,111.859446,111.858369,111.85691,1.18778,1.22211,1.25222,-0.0595,-0.02764,-0.00729
6/27/2017,143.976,143.9759,143.97556,143.975041,0.23819,0.25138,0.27119,85.198,85.196391,85.195037,1.615,1.67,112.35,112.349475,112.348313,112.34695,1.18889,1.22378,1.25222,-0.04807,-0.02536,-0.00571
6/28/2017,145.173,145.172969,145.172631,145.172063,0.23656,0.25388,0.27088,85.795,85.793538,85.792078,1.615,1.67,112.3,112.2996,112.298505,112.29704,1.18889,1.22611,1.25444,-0.0245,-0.01357,0.00429
6/29/2017,145.914,145.913893,145.91356,145.912954,0.23694,0.25575,0.27456,86.187,86.185571,86.184034,1.615,1.67,112.18,112.179664,112.178563,112.177035,1.19056,1.22722,1.25444,-0.0185,-0.014,0.00357
6/30/2017,146.394,146.39388,146.393505,146.392954,0.23613,0.25238,0.27469,86.422,86.420424,86.419109,1.615,1.67,112.39,112.389657,112.388456,112.3871,1.19,1.22389,1.25333,-0.02564,-0.0205,-0.00314
7/3/2017,146.745,146.744894,146.744513,146.743973,0.23438,0.25263,0.27475,86.86,86.858422,86.857103,1.615,1.67,113.38,113.379667,113.37846,113.377097,1.18833,1.22689,1.25389,-0.0285,-0.01586,-0.00029
7/4/2017,146.348,146.347916,146.347527,146.346963,0.23825,0.25394,0.27456,86.144,86.142469,86.141126,1.615,1.67,113.28,113.279687,113.278512,113.277098,1.19056,1.22333,1.25389,-0.00786,-0.01586,-0.00171
7/5/2017,146.503,146.502895,146.502521,146.501957,0.23594,0.25444,0.27781,86.119,86.117469,86.116047,1.615,1.665,113.26,113.259669,113.258527,113.257067,1.19111,1.22333,1.25556,-0.02529,-0.01729,-0.00171
7/6/2017,146.881,146.88087,146.880495,146.879898,0.23706,0.25169,0.27594,85.887,85.885504,85.883992,1.615,1.66,113.22,113.219605,113.218501,113.216987,1.19111,1.22444,1.255,-0.03264,-0.02614,-0.00514
7/7/2017,146.857,146.85688,146.856449,146.855948,0.23625,0.25419,0.27406,86.637,86.635335,86.634005,1.61,1.66,113.92,113.919646,113.91835,113.917017,1.19,1.22633,1.255,-0.03229,-0.01971,-0.00229
7/10/2017,146.891,146.890868,146.890423,146.889857,0.23688,0.2545,0.27344,86.746,86.74434,86.742925,1.605,1.66,114.04,114.039633,114.038345,114.036922,1.18889,1.22389,1.255,-0.03914,-0.02986,-0.00657
7/11/2017,146.385,146.384877,146.384457,146.383861,0.23781,0.25606,0.27406,87.021,87.019381,87.017895,1.61,1.66,113.94,113.939635,113.938375,113.936872,1.18889,1.22389,1.255,-0.03914,-0.03414,-0.01171
7/12/2017,145.796,145.79591,145.79554,145.794963,0.2375,0.253,0.26944,86.89,86.888508,86.887016,1.61,1.655,113.17,113.16967,113.168525,113.167027,1.18889,1.22444,1.25778,-0.03093,-0.03129,-0.00743
7/13/2017,146.585,146.584904,146.584537,146.583963,0.238,0.25338,0.27213,87.572,87.570497,87.568954,1.605,1.65,113.28,113.279673,113.27853,113.277,1.18889,1.22556,1.25722,-0.027,-0.02329,-0.00514
7/14/2017,147.388,147.387896,147.387461,147.386904,0.23775,0.25138,0.267,88.105,88.103365,88.101923,1.605,1.65,112.53,112.529665,112.52841,112.527002,1.18889,1.22611,1.25667,-0.02629,-0.029,-0.00657
7/17/2017,147.047,147.046885,147.046454,147.045887,0.23813,0.252,0.26763,87.852,87.850366,87.848934,1.61,1.65,112.63,112.629649,112.628367,112.62694,1.19111,1.22833,1.25667,-0.02629,-0.02914,-0.00957
7/18/2017,146.145,146.144869,146.144425,146.143837,0.23813,0.25238,0.26644,88.717,88.715341,88.713808,1.605,1.65,112.07,112.069628,112.068356,112.06685,1.18944,1.22778,1.25667,-0.04014,-0.03871,-0.01486
7/19/2017,145.816,145.815899,145.815509,145.814932,0.23781,0.254,0.26763,89.036,89.034451,89.032891,1.605,1.65,111.97,111.969664,111.968495,111.966982,1.19,1.22889,1.25722,-0.03371,-0.02836,-0.00771
7/20/2017,145.173,145.172914,145.172526,145.171954,0.23781,0.25506,0.27031,89.057,89.05547,89.053871,1.6,1.65,111.91,111.909679,111.908519,111.906972,1.19056,1.22722,1.25833,-0.02257,-0.03221,-0.00557
7/21/2017,144.443,144.442919,144.44255,144.442006,0.23831,0.25456,0.27013,87.97,87.9685,87.966974,1.6,1.645,111.13,111.129681,111.128543,111.12706,1.19222,1.23222,1.26056,-0.01686,-0.02643,-0.00514
7/24/2017,144.743,144.742927,144.742503,144.74201,0.23925,0.25313,0.26806,88.035,88.033385,88.031956,1.595,1.64,111.1,111.099688,111.098449,111.09706,1.19444,1.23278,1.26,-0.00629,-0.02643,-0.00657
7/25/2017,145.718,145.717923,145.717552,145.717033,0.23781,0.25419,0.26738,88.803,88.801435,88.799931,1.59,1.64,111.89,111.889685,111.888494,111.88703,1.19389,1.23278,1.25667,-0.00557,-0.026,-0.00729
7/26/2017,145.882,145.881904,145.881504,145.880982,0.24094,0.2545,0.268,89,88.998454,88.996903,1.59,1.645,111.18,111.179672,111.17851,111.17701,1.19389,1.23333,1.25778,-0.01229,-0.03114,-0.01129
7/27/2017,145.36,145.359901,145.359572,145.359082,0.23781,0.25356,0.26844,88.641,88.63949,88.638051,1.59,1.645,111.26,111.259671,111.258542,111.257155,1.19444,1.23389,1.25722,-0.02371,-0.03471,-0.01507
7/28/2017,145.373,145.372906,145.372564,145.371902,0.23781,0.25388,0.26731,88.403,88.401502,88.399744,1.59,1.645,110.68,110.67968,110.678554,110.67686,1.19667,1.23167,1.25833,-0.00843,-0.028,-0.03007
7/31/2017,145.697,145.696908,145.696534,145.695935,0.24281,0.25231,0.26606,88.237,88.235376,88.233817,1.59,1.645,110.26,110.259684,110.258423,110.25692,1.19667,1.23167,1.25556,-0.012,-0.03443,-0.03264
8/1/2017,145.708,145.707896,145.707506,145.706908,0.23825,0.25388,0.26825,87.945,87.943432,87.941894,1.595,1.645,110.36,110.359677,110.358455,110.356924,1.19611,1.23167,1.25611,-0.00986,-0.03014,-0.02693
8/2/2017,146.395,146.394863,146.394523,146.393868,0.243,0.2545,0.27019,88.229,88.227467,88.225864,1.595,1.645,110.72,110.719545,110.718509,110.716904,1.19778,1.23056,1.25778,-0.021,-0.03443,-0.02836
8/3/2017,144.582,144.581922,144.581567,144.580835,0.24113,0.25513,0.27288,87.479,87.477515,87.475768,1.595,1.645,110.05,110.049699,110.048586,110.046775,1.19611,1.23056,1.25778,-0.00643,-0.02943,-0.03193
8/4/2017,144.339,144.338892,144.338532,144.337822,0.23813,0.2495,0.26238,87.752,87.750395,87.74879,1.595,1.645,110.69,110.689674,110.688556,110.686773,1.19944,1.22889,1.25944,-0.02386,-0.03521,-0.03907
8/8/2017,143.334,143.33392,143.333582,143.33294,0.23719,0.25013,0.26469,87.321,87.319493,87.317887,1.595,1.645,110.32,110.319697,110.318556,110.316936,1.19611,1.23056,1.25944,-0.02557,-0.03386,-0.03357
8/9/2017,143.139,143.138879,143.13854,143.137794,0.23656,0.24956,0.26438,86.82,86.818509,86.816734,1.595,1.645,110.07,110.069661,110.068544,110.06675,1.19667,1.22889,1.26,-0.03114,-0.03743,-0.03893
8/10/2017,141.721,141.720887,141.720519,141.719798,0.23813,0.24731,0.261,85.999,85.997519,85.995799,1.595,1.645,109.2,109.199675,109.198557,109.196813,1.19667,1.22889,1.26222,-0.04443,-0.04129,-0.0365
8/11/2017,142.086,142.085873,142.085509,142.084786,0.23806,0.24963,0.26331,86.2,86.198497,86.196756,1.595,1.645,109.19,109.189662,109.188535,109.18678,1.19889,1.22667,1.26111,-0.04314,-0.03986,-0.03936
8/14/2017,142.126,142.125876,142.125417,142.124774,0.23931,0.2515,0.26363,86.077,86.075331,86.073795,1.6,1.645,109.63,109.629653,109.628335,109.626767,1.19722,1.22778,1.26222,-0.04457,-0.04236,-0.0465
8/15/2017,142.426,142.42588,142.425464,142.424779,0.23844,0.25044,0.26288,86.559,86.5574,86.555812,1.595,1.645,110.67,110.669657,110.66839,110.666761,1.19722,1.22833,1.26222,-0.02943,-0.03393,-0.0415
8/16/2017,142.057,142.056882,142.056462,142.055753,0.23719,0.25144,0.26375,87.325,87.323426,87.321768,1.595,1.645,110.19,110.189665,110.188456,110.186782,1.19722,1.22833,1.26278,-0.04014,-0.04207,-0.05029
8/17/2017,140.996,140.995875,140.995516,140.994772,0.23719,0.25263,0.265,86.4,86.39852,86.396736,1.595,1.645,109.57,109.569675,109.568545,109.56674,1.19778,1.23056,1.26389,-0.02086,-0.0335,-0.04279
8/18/2017,140.438,140.437887,140.437488,140.436743,0.23656,0.25138,0.2625,86.567,86.565502,86.563749,1.595,1.645,109.18,109.179674,109.178529,109.176764,1.19944,1.235,1.26389,-0.03014,-0.03636,-0.0485
8/21/2017,140.592,140.591909,140.591485,140.59082,0.23719,0.25131,0.26281,86.523,86.521446,86.51986,1.595,1.645,108.98,108.979691,108.978457,108.97685,1.19778,1.23556,1.26389,-0.02229,-0.03407,-0.04707
8/22/2017,140.505,140.504926,140.504588,140.503946,0.23594,0.25131,0.26438,86.684,86.682523,86.680906,1.595,1.645,109.57,109.5697,109.568556,109.566925,1.19722,1.23611,1.26389,-0.01843,-0.03157,-0.04529
8/23/2017,139.576,139.575905,139.575554,139.574896,0.23594,0.25131,0.26438,86.19,86.188546,86.186888,1.595,1.65,109.04,109.039679,109.038566,109.036895,1.19444,1.23444,1.26833,-0.02129,-0.03871,-0.04829
8/24/2017,140.239,140.238898,140.238526,140.237847,0.23719,0.25131,0.26406,86.581,86.579535,86.577771,1.595,1.65,109.56,109.559626,109.558541,109.556751,1.19667,1.23389,1.27,-0.02871,-0.04121,-0.047
8/25/2017,140.9,140.8999,140.899554,140.898861,0.23694,0.25163,0.26438,86.76,86.758529,86.756811,1.595,1.65,109.36,109.359676,109.358546,109.356812,1.19667,1.23556,1.27111,-0.02629,-0.03664,-0.041
8/29/2017,141.71,141.709904,141.70956,141.708865,0.23531,0.25013,0.2665,87.266,87.264607,87.262829,1.6,1.655,109.71,109.709678,109.708622,109.706835,1.20167,1.23889,1.27556,-0.03129,-0.0385,-0.03879
8/30/2017,142.49,142.489907,142.489465,142.488873,0.23531,0.24988,0.26488,87.143,87.141363,87.139888,1.6,1.655,110.24,110.239689,110.23838,110.236868,1.20167,1.23722,1.27556,-0.02164,-0.0435,-0.0385
8/31/2017,142.194,142.193904,142.193472,142.192876,0.23625,0.25019,0.26144,87.4,87.398456,87.396858,1.6,1.655,109.98,109.979687,109.978437,109.976874,1.20167,1.23167,1.27556,-0.02307,-0.05307,-0.0385
9/1/2017,142.758,142.7579,142.757456,142.756871,0.23563,0.24888,0.26406,87.869,87.867439,87.865833,1.6,1.665,110.25,110.249688,110.248435,110.246877,1.20056,1.23056,1.27389,-0.02271,-0.05557,-0.03814
9/4/2017,141.907,141.906906,141.906464,141.905895,0.23594,0.24888,0.26469,87.171,87.169459,87.167891,1.6,1.665,109.72,109.719695,109.718447,109.716941,1.19722,1.23167,1.27389,-0.02843,-0.05064,-0.0385
9/5/2017,141.815,141.814903,141.814411,141.813882,0.23531,0.25044,0.26331,87.004,87.00235,87.000955,1.6,1.66,108.81,108.8097,108.808337,108.806979,1.19667,1.23111,1.275,-0.024,-0.04264,-0.03807
9/6/2017,142.473,142.47291,142.472414,142.471852,0.23625,0.24888,0.26425,87.38,87.378389,87.376945,1.6,1.67,109.22,109.219701,109.218375,109.216957,1.195,1.23222,1.275,-0.02043,-0.04693,-0.03807
9/7/2017,142.089,142.088882,142.088452,142.087811,0.23656,0.24919,0.26369,87.275,87.273465,87.271828,1.6,1.67,108.45,108.449651,108.448487,108.446913,1.195,1.235,1.27389,-0.03286,-0.048,-0.03836
9/8/2017,142.328,142.327881,142.327447,142.326838,0.23706,0.25169,0.26275,86.863,86.861492,86.859927,1.6,1.675,107.84,107.839692,107.838502,107.836997,1.195,1.23611,1.27178,-0.03429,-0.048,-0.04079
9/11/2017,144.004,144.003893,144.00345,144.002864,0.24,0.25106,0.26369,87.83,87.828478,87.826953,1.6,1.68,109.39,109.389688,109.388491,109.387017,1.19667,1.23611,1.272,-0.025,-0.04271,-0.03793
9/12/2017,146.343,146.342891,146.342389,146.34176,0.23775,0.252,0.26675,88.354,88.352374,88.350924,1.6,1.675,110.17,110.169685,110.168384,110.16698,1.19667,1.23667,1.27222,-0.03143,-0.04557,-0.04079
9/13/2017,145.973,145.972888,145.972412,145.971771,0.23781,0.2545,0.26975,88.23,88.22842,88.22693,1.6,1.67,110.49,110.489684,110.488437,110.486983,1.19556,1.23444,1.27167,-0.03729,-0.04393,-0.04107
9/14/2017,147.709,147.708897,147.708391,147.707606,0.238,0.25325,0.27138,88.244,88.242436,88.240831,1.605,1.675,110.24,110.239683,110.238465,110.236898,1.19667,1.23444,1.27167,-0.03514,-0.04407,-0.03964
